log(g) Teff a1 a2 a3 a4 I1 beaming
8.5 7000.0 0.1823 1.8646 -2.092 0.7611 2.8996e-05 -1.3489
8.5 7500.0 -0.0414 2.2741 -2.3721 0.8218 3.79832e-05 -1.0778
8.5 8000.0 -0.0786 2.2953 -2.349 0.796 4.81172e-05 -0.8432
8.5 8500.0 -0.0494 2.2529 -2.3559 0.8053 5.94605e-05 -0.6387
8.5 9000.0 0.0128 2.2092 -2.4338 0.8592 7.2118e-05 -0.4592
8.5 9500.0 0.1566 1.9912 -2.3724 0.8749 8.6187e-05 -0.3005
8.5 10000.0 0.3871 1.5194 -2.0377 0.7905 0.000101605 -0.1594
8.5 10500.0 0.6591 0.8377 -1.4179 0.587 0.000118138 -0.0333
8.5 11000.0 0.8776 0.2016 -0.7733 0.3573 0.000135032 0.0799
8.5 11500.0 1.0339 -0.297 -0.2368 0.159 0.000151555 0.1821
8.5 12000.0 1.1391 -0.6598 0.174 0.0029 0.000167661 0.2747
8.5 12500.0 1.1862 -0.8794 0.454 -0.1087 0.000183483 0.3589
8.5 13000.0 1.1812 -0.969 0.6088 -0.1747 0.000198262 0.4358
8.5 13500.0 1.1451 -0.9767 0.675 -0.2055 0.000210414 0.5062
8.5 14000.0 1.1075 -0.9766 0.7286 -0.2298 0.000222223 0.5709
8.5 14500.0 1.0736 -0.983 0.7977 -0.2651 0.000235516 0.6305
8.5 15000.0 1.0314 -0.9447 0.8133 -0.2842 0.000250076 0.6856
8.5 15500.0 0.9839 -0.857 0.7507 -0.2699 0.000265069 0.7367
8.5 16000.0 0.9403 -0.7591 0.6577 -0.2393 0.000280265 0.7842
8.5 16500.0 0.9083 -0.6837 0.5775 -0.2103 0.000295427 0.8283
8.5 17000.0 0.8905 -0.6458 0.5334 -0.193 0.000310906 0.8696
8.5 20000.0 0.8872 -0.7232 0.6084 -0.2183 0.000409183 1.0683
8.5 25000.0 0.9706 -1.0473 0.9379 -0.3359 0.000602886 1.2821
8.5 30000.0 0.924 -1.0368 0.8961 -0.3109 0.000862779 1.4175
8.5 35000.0 0.6709 -0.6089 0.4744 -0.1574 0.00113336 1.5105
8.5 40000.0 0.5138 -0.3753 0.2723 -0.0897 0.00134557 1.5782
8.5 45000.0 0.4249 -0.2669 0.1919 -0.0656 0.00152227 1.6296
8.5 50000.0 0.3753 -0.2261 0.1728 -0.0623 0.00167642 1.6699
8.5 55000.0 0.3445 -0.2142 0.1775 -0.0666 0.00181923 1.7023
8.5 60000.0 0.324 -0.2174 0.1945 -0.0749 0.00195659 1.729
8.5 65000.0 0.3114 0.0764 -0.1662 0.0656 0.00240645 1.7513
8.5 70000.0 0.2704 0.1331 -0.2113 0.08 0.00254096 1.7703
8.5 75000.0 0.2351 0.1799 -0.2478 0.0916 0.0026721 1.7865
8.5 80000.0 0.2045 0.2192 -0.2777 0.101 0.00280069 1.8006
8.5 85000.0 0.1778 0.2523 -0.3027 0.1089 0.00292745 1.813
8.5 90000.0 0.1543 0.2803 -0.3234 0.1153 0.0030527 1.8239
8.5 100000.0 0.111 0.3322 -0.3622 0.1275 0.00330013 1.8424
8.75 3750.0 1.4197 -1.0575 0.6526 -0.1805 1.59378e-06 -5.0093
8.75 4000.0 1.5969 -1.5407 1.1586 -0.3695 1.97064e-06 -4.5104
8.75 4250.0 1.713 -1.8656 1.4966 -0.4951 2.44967e-06 -4.0707
8.75 4500.0 1.7861 -2.0863 1.7284 -0.5815 3.11284e-06 -3.6807
8.75 4750.0 1.8162 -2.1953 1.8441 -0.625 4.01309e-06 -3.3324
8.75 5000.0 1.7789 -2.0143 1.6069 -0.5254 5.21096e-06 -3.0198
8.75 5250.0 1.6199 -1.6226 1.199 -0.3731 6.95337e-06 -2.7379
8.75 5500.0 1.4887 -1.2996 0.8733 -0.2539 9.08125e-06 -2.4824
8.75 5750.0 1.3713 -1.0028 0.5815 -0.1492 1.15963e-05 -2.2501
8.75 6000.0 1.2373 -0.6508 0.2314 -0.023 1.44687e-05 -2.038
8.75 6250.0 1.0544 -0.1783 -0.2347 0.1441 1.76683e-05 -1.8437
8.75 6500.0 0.8122 0.4217 -0.8098 0.3453 2.11871e-05 -1.6652
8.75 7000.0 0.3004 1.6008 -1.8711 0.694 2.91198e-05 -1.3489
8.75 7500.0 0.0206 2.1427 -2.2718 0.7955 3.81302e-05 -1.0778
8.75 8000.0 -0.0502 2.2246 -2.2862 0.7772 4.82069e-05 -0.8432
8.75 8500.0 -0.0324 2.1864 -2.2765 0.7753 5.94352e-05 -0.6387
8.75 9000.0 0.022 2.1457 -2.3433 0.8217 7.18871e-05 -0.4592
8.75 9500.0 0.1482 1.9691 -2.3196 0.8498 8.56132e-05 -0.3005
8.75 10000.0 0.3653 1.5484 -2.0495 0.7919 0.000100648 -0.1594
8.75 10500.0 0.6539 0.8488 -1.4311 0.5937 0.000116847 -0.0333
8.75 11000.0 0.9063 0.1309 -0.7116 0.3391 0.000133651 0.0799
8.75 11500.0 1.0877 -0.4389 -0.105 0.1159 0.000150229 0.1821
8.75 12000.0 1.2155 -0.8716 0.3784 -0.0671 0.000166415 0.2747
8.75 12500.0 1.2865 -1.1512 0.7129 -0.1979 0.000182348 0.3589
8.75 13000.0 1.3024 -1.2854 0.9048 -0.2774 0.000197948 0.4358
8.75 13500.0 1.2746 -1.3043 0.9796 -0.3129 0.000212273 0.5062
8.75 14000.0 1.2301 -1.2699 0.99 -0.3214 0.000224085 0.5709
8.75 14500.0 1.1833 -1.2263 0.9883 -0.3244 0.000235782 0.6305
8.75 15000.0 1.138 -1.1867 0.9986 -0.3358 0.000249031 0.6856
8.75 15500.0 1.088 -1.1194 0.9787 -0.3401 0.00026347 0.7367
8.75 16000.0 1.0324 -1.0131 0.9017 -0.3215 0.000278516 0.7842
8.75 16500.0 0.9807 -0.8941 0.79 -0.2852 0.000293689 0.8283
8.75 17000.0 0.9334 -0.7756 0.6661 -0.2405 0.000309057 0.8696
8.75 20000.0 0.9082 -0.7864 0.6711 -0.2403 0.000408009 1.0683
8.75 25000.0 0.9827 -1.0838 0.9729 -0.3478 0.000602592 1.2821
8.75 30000.0 0.9232 -1.0438 0.903 -0.313 0.000863779 1.4175
8.75 35000.0 0.6664 -0.6075 0.4752 -0.1579 0.0011325 1.5105
8.75 40000.0 0.5111 -0.3762 0.2753 -0.0911 0.00134312 1.5782
8.75 45000.0 0.4231 -0.2683 0.1948 -0.0667 0.00151884 1.6296
8.75 50000.0 0.3737 -0.2263 0.1739 -0.0627 0.00167113 1.6699
8.75 55000.0 0.342 -0.211 0.1746 -0.0655 0.00181241 1.7023
8.75 60000.0 0.3216 -0.2116 0.188 -0.0723 0.00194605 1.729
9.0 3750.0 1.4689 -1.1767 0.7829 -0.2305 1.67324e-06 -5.0093
9.0 4000.0 1.6185 -1.5877 1.2134 -0.3913 2.06046e-06 -4.5104
9.0 4250.0 1.7209 -1.8764 1.5125 -0.502 2.53956e-06 -4.0707
9.0 4500.0 1.7881 -2.0804 1.7256 -0.5813 3.19802e-06 -3.6807
9.0 4750.0 1.8153 -2.1811 1.8312 -0.6207 4.0907e-06 -3.3324
9.0 5000.0 1.7959 -2.0406 1.6315 -0.534 5.23116e-06 -3.0198
9.0 5250.0 1.661 -1.7157 1.2925 -0.4073 6.96542e-06 -2.7379
9.0 5500.0 1.5058 -1.3363 0.9055 -0.2647 9.08857e-06 -2.4824
9.0 5750.0 1.3972 -1.0697 0.645 -0.1715 1.16101e-05 -2.2501
9.0 6000.0 1.2748 -0.7533 0.3325 -0.0595 1.45077e-05 -2.038
9.0 6250.0 1.1367 -0.388 -0.0333 0.0731 1.77413e-05 -1.8437
9.0 6500.0 0.9217 0.1477 -0.551 0.2554 2.12862e-05 -1.6652
9.0 7000.0 0.4305 1.3004 -1.6087 0.6103 2.92716e-05 -1.3489
9.0 7500.0 0.0918 1.9962 -2.164 0.7684 3.83217e-05 -1.0778
9.0 8000.0 -0.0157 2.1446 -2.2198 0.7586 4.83744e-05 -0.8432
9.0 8500.0 -0.0108 2.1098 -2.1876 0.7422 5.95025e-05 -0.6387
9.0 9000.0 0.0358 2.0646 -2.2292 0.7743 7.17626e-05 -0.4592
9.0 9500.0 0.1318 1.9582 -2.2688 0.8227 8.52036e-05 -0.3005
9.0 10000.0 0.3265 1.6071 -2.0772 0.7949 9.99136e-05 -0.1594
9.0 10500.0 0.616 0.935 -1.5087 0.6202 0.00011576 -0.0333
9.0 11000.0 0.8988 0.1575 -0.7454 0.3541 0.000132403 0.0799
9.0 11500.0 1.107 -0.4887 -0.063 0.104 0.000149049 0.1821
9.0 12000.0 1.259 -0.9903 0.4884 -0.1032 0.000165295 0.2747
9.0 12500.0 1.3537 -1.3364 0.8887 -0.2576 0.000181303 0.3589
9.0 13000.0 1.3912 -1.5272 1.1336 -0.3563 0.000197167 0.4358
9.0 13500.0 1.3812 -1.5858 1.2433 -0.405 0.00021262 0.5062
9.0 14000.0 1.3422 -1.5592 1.2611 -0.4178 0.000226655 0.5709
9.0 14500.0 1.2958 -1.5025 1.2387 -0.413 0.000238272 0.6305
9.0 15000.0 1.243 -1.4269 1.195 -0.3996 0.000249894 0.6856
9.0 15500.0 1.1914 -1.3556 1.162 -0.3929 0.000262955 0.7367
9.0 16000.0 1.1374 -1.2709 1.1187 -0.3865 0.000277208 0.7842
9.0 16500.0 1.0786 -1.1567 1.0351 -0.3654 0.000292352 0.8283
9.0 17000.0 1.0216 -1.0294 0.9199 -0.3289 0.000307288 0.8696
9.0 20000.0 0.9295 -0.852 0.737 -0.2636 0.000406856 1.0683
9.0 25000.0 0.9895 -1.1115 0.9999 -0.3568 0.000601529 1.2821
9.0 30000.0 0.9195 -1.0461 0.9054 -0.3136 0.000863947 1.4175
9.0 35000.0 0.6654 -0.6139 0.4841 -0.1615 0.00113178 1.5105
9.0 40000.0 0.5076 -0.3773 0.2793 -0.093 0.00133999 1.5782
9.0 45000.0 0.4232 -0.2756 0.204 -0.0702 0.0015149 1.6296
9.0 50000.0 0.3732 -0.2304 0.1793 -0.0647 0.00166536 1.6699
9.0 55000.0 0.3411 -0.2129 0.1772 -0.0664 0.00180571 1.7023
9.0 60000.0 0.3201 -0.2105 0.187 -0.0717 0.00193721 1.729
9.0 65000.0 0.3363 0.0166 -0.1042 0.0427 0.0023892 1.7513
9.0 70000.0 0.2977 0.0702 -0.1472 0.0566 0.00252129 1.7703
9.0 75000.0 0.2643 0.1148 -0.1823 0.0678 0.0026498 1.7865
9.0 80000.0 0.235 0.1531 -0.2122 0.0774 0.00277549 1.8006
9.0 85000.0 0.2094 0.1857 -0.2375 0.0855 0.00289907 1.813
9.0 90000.0 0.1867 0.2139 -0.2591 0.0924 0.00302091 1.8239
9.0 100000.0 0.1447 0.2664 -0.3002 0.1057 0.00326043 1.8424
9.25 3750.0 1.5158 -1.2877 0.9023 -0.2763 1.75597e-06 -5.0093
9.25 4000.0 1.6382 -1.6297 1.2622 -0.4106 2.15769e-06 -4.5104
9.25 4250.0 1.7273 -1.8844 1.5268 -0.5086 2.639e-06 -4.0707
9.25 4500.0 1.7885 -2.0703 1.719 -0.5798 3.29286e-06 -3.6807
9.25 4750.0 1.8165 -2.1716 1.8235 -0.6184 4.1729e-06 -3.3324
9.25 5000.0 1.8416 -2.1484 1.7476 -0.5784 5.25693e-06 -3.0198
9.25 5250.0 1.7154 -1.8444 1.4258 -0.457 6.9828e-06 -2.7379
9.25 5500.0 1.5342 -1.3976 0.9631 -0.2849 9.1008e-06 -2.4824
9.25 5750.0 1.4189 -1.1219 0.693 -0.188 1.16226e-05 -2.2501
9.25 6000.0 1.3128 -0.8537 0.4295 -0.0937 1.45392e-05 -2.038
9.25 6250.0 1.1815 -0.514 0.0931 0.027 1.78124e-05 -1.8437
9.25 6500.0 1.0107 -0.0771 -0.337 0.1805 2.13985e-05 -1.6652
9.25 7000.0 0.5565 1.0105 -1.3553 0.5287 2.94495e-05 -1.3489
9.25 7500.0 0.1832 1.8013 -2.0103 0.7252 3.85487e-05 -1.0778
9.25 8000.0 0.0286 2.0496 -2.1468 0.7398 4.86103e-05 -0.8432
9.25 8500.0 0.011 2.0408 -2.1121 0.7152 5.96673e-05 -0.6387
9.25 9000.0 0.0483 1.9905 -2.1238 0.7304 7.17663e-05 -0.4592
9.25 9500.0 0.1226 1.9223 -2.1857 0.7823 8.49587e-05 -0.3005
9.25 10000.0 0.2873 1.6499 -2.0727 0.7819 9.93315e-05 -0.1594
9.25 10500.0 0.5537 1.0689 -1.6187 0.6539 0.000114821 -0.0333
9.25 11000.0 0.8547 0.2788 -0.8685 0.399 0.000131238 0.0799
9.25 11500.0 1.0908 -0.4336 -0.1292 0.1311 0.00014792 0.1821
9.25 12000.0 1.2679 -1.008 0.4948 -0.1017 0.000164288 0.2747
9.25 12500.0 1.3887 -1.4296 0.9713 -0.2838 0.000180363 0.3589
9.25 13000.0 1.4492 -1.6848 1.2804 -0.4058 0.000196343 0.4358
9.25 13500.0 1.458 -1.7932 1.437 -0.4716 0.00021221 0.5062
9.25 14000.0 1.4316 -1.7961 1.4814 -0.4948 0.000227573 0.5709
9.25 14500.0 1.3882 -1.7432 1.4636 -0.4931 0.000241506 0.6305
9.25 15000.0 1.3388 -1.6657 1.4127 -0.4771 0.000253235 0.6856
9.25 15500.0 1.2878 -1.5803 1.3509 -0.4562 0.000264672 0.7367
9.25 16000.0 1.2357 -1.4936 1.2924 -0.4382 0.000277309 0.7842
9.25 16500.0 1.1793 -1.3962 1.2295 -0.4222 0.000291483 0.8283
9.25 17000.0 1.0991 -1.2283 1.0977 -0.3849 0.000306383 0.8696
9.25 20000.0 0.9555 -0.9284 0.8139 -0.2907 0.000405622 1.0683
9.25 25000.0 1.0062 -1.1567 1.0438 -0.3719 0.000602213 1.2821
9.25 30000.0 0.9124 -1.0397 0.8999 -0.3114 0.000865138 1.4175
9.25 35000.0 0.6568 -0.6057 0.4796 -0.1605 0.0011301 1.5105
9.25 40000.0 0.5071 -0.3833 0.288 -0.0965 0.00133779 1.5782
9.25 45000.0 0.4216 -0.2781 0.2091 -0.0725 0.00151197 1.6296
9.25 50000.0 0.3744 -0.237 0.1871 -0.0677 0.00166078 1.6699
9.25 55000.0 0.3414 -0.2155 0.1811 -0.0679 0.00180216 1.7023
9.25 60000.0 0.3199 -0.2123 0.1894 -0.0726 0.00193064 1.729
9.5 3750.0 1.5621 -1.3926 1.0089 -0.3162 1.84107e-06 -5.0093
9.5 4000.0 1.6585 -1.6714 1.309 -0.4291 2.2618e-06 -4.5104
9.5 4250.0 1.7326 -1.8877 1.5348 -0.5127 2.74842e-06 -4.0707
9.5 4500.0 1.7858 -2.0533 1.7071 -0.5768 3.39828e-06 -3.6807
9.5 4750.0 1.8159 -2.1574 1.8117 -0.6148 4.27207e-06 -3.3324
9.5 5000.0 1.8598 -2.1799 1.7806 -0.5909 5.33968e-06 -3.0198
9.5 5250.0 1.6558 -1.6632 1.2243 -0.3792 6.99769e-06 -2.7379
9.5 5500.0 1.5547 -1.4371 0.9993 -0.2974 9.11657e-06 -2.4824
9.5 5750.0 1.4461 -1.1831 0.7497 -0.2076 1.16386e-05 -2.2501
9.5 6000.0 1.347 -0.939 0.5108 -0.1222 1.45698e-05 -2.038
9.5 6250.0 1.2248 -0.6295 0.2064 -0.0135 1.78746e-05 -1.8437
9.5 6500.0 1.0796 -0.2578 -0.1601 0.1174 2.15134e-05 -1.6652
9.5 7000.0 0.6825 0.7094 -1.0808 0.4367 2.96509e-05 -1.3489
9.5 7500.0 0.2872 1.5764 -1.8284 0.6721 3.88219e-05 -1.0778
9.5 8000.0 0.0797 1.9479 -2.076 0.724 4.89099e-05 -0.8432
9.5 8500.0 0.0378 1.9677 -2.0402 0.6915 5.99325e-05 -0.6387
9.5 9000.0 0.0661 1.9073 -2.013 0.6855 7.19036e-05 -0.4592
9.5 9500.0 0.1257 1.8521 -2.066 0.7283 8.49062e-05 -0.3005
9.5 10000.0 0.2539 1.6666 -2.0319 0.7535 9.89506e-05 -0.1594
9.5 10500.0 0.4799 1.2138 -1.7233 0.6812 0.000114091 -0.0333
9.5 11000.0 0.7799 0.4687 -1.0489 0.4611 0.000130225 0.0799
9.5 11500.0 1.04 -0.2867 -0.2832 0.1882 0.000146878 0.1821
9.5 12000.0 1.2393 -0.9201 0.3947 -0.0623 0.000163383 0.2747
9.5 12500.0 1.3867 -1.4158 0.9443 -0.2702 0.000179576 0.3589
9.5 13000.0 1.4748 -1.7483 1.3309 -0.4202 0.000195631 0.4358
9.5 13500.0 1.5067 -1.9218 1.553 -0.51 0.000211683 0.5062
9.5 14000.0 1.4967 -1.97 1.6419 -0.5498 0.000227618 0.5709
9.5 14500.0 1.4619 -1.9388 1.6437 -0.556 0.000242987 0.6305
9.5 15000.0 1.4169 -1.8692 1.6011 -0.5441 0.000256998 0.6856
9.5 15500.0 1.3679 -1.7843 1.5368 -0.5225 0.000268538 0.7367
9.5 16000.0 1.3198 -1.6935 1.4641 -0.4972 0.000280314 0.7842
9.5 16500.0 1.2677 -1.5963 1.3878 -0.4713 0.000292614 0.8283
9.5 17000.0 1.2111 -1.492 1.3098 -0.4475 0.000305955 0.8696
9.5 20000.0 0.6597 -0.0561 0.0406 -0.101 0.000457622 1.0683
9.5 25000.0 1.0164 -1.1919 1.0783 -0.3835 0.000601296 1.2821
9.5 30000.0 0.9055 -1.0336 0.8948 -0.3094 0.000866602 1.4175
9.5 35000.0 0.6516 -0.6025 0.4796 -0.1609 0.00112968 1.5105
9.5 40000.0 0.5063 -0.3885 0.296 -0.0998 0.00133595 1.5782
9.5 45000.0 0.4219 -0.2845 0.2179 -0.076 0.00150958 1.6296
9.5 50000.0 0.3767 -0.2455 0.197 -0.0714 0.00165523 1.6699
9.5 55000.0 0.3449 -0.2259 0.1919 -0.0718 0.00179316 1.7023
9.5 60000.0 0.323 -0.2197 0.1966 -0.0751 0.00192372 1.729
9.5 65000.0 0.3593 -0.0384 -0.0466 0.0214 0.00237487 1.7513
9.5 70000.0 0.3239 0.0091 -0.0843 0.0334 0.00250535 1.7703
9.5 75000.0 0.2932 0.0493 -0.1158 0.0434 0.00263189 1.7865
9.5 80000.0 0.2666 0.0828 -0.1415 0.0516 0.0027557 1.8006
9.5 85000.0 0.2432 0.112 -0.164 0.0588 0.0028771 1.813
9.5 90000.0 0.2223 0.1373 -0.1834 0.065 0.00299645 1.8239
9.5 100000.0 0.1845 0.183 -0.2187 0.0764 0.00323052 1.8424
