Teff log(g) a1 a2 a3 a4 I1 beaming
30000.0 5.75 0.7388 -0.9466 0.8462 -0.2949 0.000296977 1.6986
35000.0 5.75 0.549 -0.6636 0.6062 -0.2181 0.00038995 1.7447
40000.0 5.75 0.5505 -0.8088 0.7963 -0.2953 0.000462547 1.7786
45000.0 5.75 0.6046 -1.0178 1.0274 -0.3824 0.00052254 1.8046
50000.0 5.75 0.6695 -1.2199 1.2395 -0.4603 0.00057732 1.8252
55000.0 5.75 0.7326 -1.3966 1.4188 -0.525 0.000627575 1.8418
60000.0 5.75 0.7924 -1.5531 1.5736 -0.58 0.00067582 1.8556
3750.0 6.0 1.9692 -3.0571 2.6937 -0.9239 4.50794e-06 -1.4723
4000.0 6.0 1.7637 -2.6799 2.3489 -0.8047 5.41379e-06 -1.2091
4250.0 6.0 1.6925 -2.5519 2.2343 -0.7655 6.56324e-06 -0.9792
4500.0 6.0 1.6954 -2.5604 2.249 -0.772 7.98242e-06 -0.7771
4750.0 6.0 1.5051 -1.9771 1.5959 -0.5183 9.664e-06 -0.5981
5000.0 6.0 1.247 -1.2375 0.8169 -0.2272 1.18747e-05 -0.4389
5250.0 6.0 0.8926 -0.2891 -0.137 0.1177 1.39399e-05 -0.2964
5500.0 6.0 0.4534 0.811 -1.1976 0.4866 1.61254e-05 -0.1683
5750.0 6.0 0.0977 1.6128 -1.8991 0.7088 1.84225e-05 -0.0526
6000.0 6.0 -0.0843 1.9224 -2.0764 0.7353 2.08204e-05 0.0522
6250.0 6.0 -0.1448 1.9216 -1.9505 0.6571 2.33217e-05 0.1477
6500.0 6.0 -0.1391 1.7634 -1.681 0.5326 2.59205e-05 0.2348
7000.0 6.0 -0.055 1.3255 -1.079 0.2775 3.14236e-05 0.3881
7500.0 6.0 0.0437 0.9349 -0.5937 0.0804 3.73375e-05 0.5183
8000.0 6.0 0.1005 0.7401 -0.3781 -0.0042 4.36533e-05 0.6302
8500.0 6.0 0.1291 0.6807 -0.3548 -0.0063 5.02732e-05 0.7271
9000.0 6.0 0.2097 0.5057 -0.2453 -0.0272 5.69537e-05 0.8118
9500.0 6.0 0.3602 0.0857 0.14 -0.1471 6.30767e-05 0.8864
