Teff log(g) a1 a2 a3 a4 I1
9200.0 3.5 7.56373 -13.29894 11.46326 -3.64312 9661910.0
9400.0 3.5 7.82256 -13.74462 11.81789 -3.75283 10683500.0
9600.0 3.5 8.35704 -14.74229 12.65183 -4.01635 11606200.0
9800.0 3.5 8.52813 -14.97438 12.78537 -4.0454 12773100.0
10000.0 3.5 9.17426 -16.20492 13.82198 -4.37325 14014900.0
10200.0 3.5 9.63012 -17.04173 14.50138 -4.58182 15064500.0
10400.0 3.5 10.08367 -17.88659 15.19358 -4.7956 16298800.0
10600.0 3.5 10.48815 -18.64872 15.8216 -4.99042 17711600.0
10800.0 3.5 10.55574 -18.71119 15.81755 -4.97567 18030300.0
11000.0 3.5 10.65209 -18.82756 15.85651 -4.97351 17715900.0
11200.0 3.5 11.53039 -20.53722 17.3079 -5.43194 17233300.0
11400.0 3.5 10.76801 -19.07649 16.05157 -5.03215 20206200.0
11600.0 3.5 11.40061 -20.34546 17.14947 -5.38415 21424300.0
11800.0 3.5 11.99324 -21.33415 17.87192 -5.58181 20548500.0
12000.0 3.5 12.75479 -22.84144 19.16284 -5.99151 21768200.0
2300.0 4.0 -0.77053 2.24954 -0.7368 0.14693 132.565
2400.0 4.0 -0.37328 2.09264 -0.9704 0.22228 254.91
2500.0 4.0 0.55566 0.61133 0.01843 -0.07534 386.161
2600.0 4.0 1.57698 -1.30635 1.54456 -0.56652 373.735
2700.0 4.0 2.32342 -2.74391 2.68848 -0.92673 360.165
2900.0 4.0 3.2236 -4.56966 4.20137 -1.41262 18930.5
3100.0 4.0 3.41111 -4.96073 4.51374 -1.50747 3423570.0
3200.0 4.0 3.59503 -5.35405 4.87488 -1.6251 12828600.0
3300.0 4.0 3.65184 -5.5001 5.02714 -1.67333 29136400.0
3400.0 4.0 3.52027 -5.28621 4.87158 -1.61911 48567900.0
3500.0 4.0 3.22584 -4.77638 4.46192 -1.47786 69469800.0
3600.0 4.0 2.87356 -4.17873 3.97529 -1.30368 92861700.0
3700.0 4.0 2.68821 -3.97123 3.84988 -1.24057 114811000.0
3800.0 4.0 2.44685 -3.65831 3.60398 -1.11251 135490000.0
3900.0 4.0 2.32325 -3.5553 3.47726 -0.99664 158005000.0
4000.0 4.0 2.21103 -3.43032 3.27804 -0.8285 180632000.0
4100.0 4.0 2.13542 -3.35363 3.08179 -0.64451 205035000.0
4200.0 4.0 2.17612 -3.39382 2.94725 -0.48964 229207000.0
4300.0 4.0 2.03108 -3.05761 2.56657 -0.3146 260337000.0
4400.0 4.0 1.97488 -2.96091 2.44193 -0.2347 298354000.0
4500.0 4.0 1.96908 -3.02163 2.51544 -0.24355 358336000.0
4600.0 4.0 1.99519 -3.1868 2.73041 -0.31758 459254000.0
4700.0 4.0 2.06618 -3.4952 3.13347 -0.47635 581068000.0
4800.0 4.0 2.12801 -3.78859 3.55566 -0.66181 834818000.0
4900.0 4.0 2.25001 -4.22988 4.14753 -0.92222 1183260000.0
5100.0 4.0 2.57723 -5.29323 5.75562 -1.75232 316633000.0
5200.0 4.0 2.57608 -5.39302 6.0275 -1.9278 390344000.0
5300.0 4.0 2.45386 -5.11225 5.83296 -1.91077 531306000.0
5400.0 4.0 2.42452 -5.06954 5.90503 -2.0041 586756000.0
5500.0 4.0 2.32596 -4.8053 5.71143 -1.99058 106347000.0
5600.0 4.0 2.12651 -4.24709 5.16703 -1.833 66977900.0
5700.0 4.0 2.08159 -4.07525 5.01805 -1.82009 42341100.0
5800.0 4.0 2.0548 -3.89234 4.80367 -1.76491 28885800.0
5900.0 4.0 1.93305 -3.44665 4.27089 -1.57234 21978200.0
6000.0 4.0 2.01059 -3.5027 4.27314 -1.58511 18499800.0
6100.0 4.0 1.96388 -3.25643 3.94202 -1.45933 16006200.0
6200.0 4.0 1.76811 -2.6106 3.17067 -1.166 14889700.0
6300.0 4.0 1.9597 -2.95193 3.4706 -1.29223 13849500.0
6400.0 4.0 2.1483 -3.27941 3.72294 -1.38059 12166700.0
6500.0 4.0 2.28116 -3.45753 3.80705 -1.40158 10490100.0
6600.0 4.0 2.45448 -3.75421 4.01862 -1.46832 8633680.0
6700.0 4.0 2.73586 -4.31448 4.49093 -1.62464 6939360.0
6800.0 4.0 2.93096 -4.64574 4.69985 -1.67207 5592880.0
6900.0 4.0 3.03329 -4.7756 4.72676 -1.66119 4679140.0
7000.0 4.0 3.28832 -5.31568 5.21379 -1.83291 4087830.0
7200.0 4.0 3.6064 -5.88752 5.58247 -1.91441 3633470.0
7400.0 4.0 3.60969 -5.80138 5.35609 -1.79496 3979160.0
7600.0 4.0 3.83188 -6.23941 5.70685 -1.91765 4482760.0
7800.0 4.0 3.83043 -6.20916 5.59638 -1.85029 5151830.0
8000.0 4.0 4.02401 -6.63897 5.94917 -1.95455 5837840.0
8200.0 4.0 4.19758 -7.03421 6.27223 -2.04462 6662610.0
8400.0 4.0 4.39663 -7.50715 6.70062 -2.17993 7661580.0
8600.0 4.0 4.53853 -7.8227 6.98157 -2.2749 7722400.0
8800.0 4.0 4.64435 -8.01526 7.13067 -2.31805 7190620.0
9000.0 4.0 4.75114 -8.22349 7.30417 -2.37181 8242160.0
9200.0 4.0 4.81098 -8.31562 7.36808 -2.3893 9098650.0
9400.0 4.0 5.01742 -8.72141 7.72657 -2.50849 9974500.0
9600.0 4.0 5.13628 -8.92835 7.89487 -2.56239 10965500.0
9800.0 4.0 5.30183 -9.21375 8.12154 -2.63265 11851900.0
10000.0 4.0 5.47201 -9.51017 8.3581 -2.70618 13090500.0
10200.0 4.0 5.55301 -9.61684 8.41665 -2.71847 14163300.0
10400.0 4.0 5.86659 -10.22173 8.93388 -2.88506 15105200.0
10600.0 4.0 5.92055 -10.28579 8.95882 -2.88703 16644100.0
10800.0 4.0 6.27196 -10.97653 9.55441 -3.07946 17082600.0
11000.0 4.0 6.42553 -11.23346 9.73993 -3.1309 16793700.0
11200.0 4.0 6.77098 -11.88509 10.27743 -3.29781 16152100.0
11400.0 4.0 6.8315 -11.96983 10.31734 -3.30317 17264500.0
11600.0 4.0 6.66262 -11.71635 10.13035 -3.25223 20227800.0
11800.0 4.0 6.6143 -11.59817 9.99907 -3.20337 21501600.0
12000.0 4.0 6.69161 -11.75388 10.123 -3.24095 22788900.0
2300.0 4.5 -0.44377 1.00421 0.48625 -0.13511 66.2247
2400.0 4.5 -0.44591 1.39952 0.09149 -0.11138 148.486
2500.0 4.5 -0.22503 1.54747 -0.36012 0.01763 270.673
2600.0 4.5 0.17976 1.22712 -0.42065 0.05689 337.123
2700.0 4.5 1.02054 -0.24611 0.65774 -0.27989 329.67
2900.0 4.5 2.22806 -2.58185 2.50077 -0.86403 17159.3
3100.0 4.5 2.73596 -3.64493 3.37779 -1.14704 3742450.0
3200.0 4.5 2.90194 -3.998 3.68125 -1.24498 17473200.0
3300.0 4.5 3.02028 -4.27145 3.93765 -1.33096 43760500.0
3400.0 4.5 2.97155 -4.20404 3.89314 -1.31558 76973900.0
3500.0 4.5 2.78315 -3.85942 3.6053 -1.21782 113399000.0
3600.0 4.5 2.52695 -3.40386 3.23332 -1.09211 152927000.0
3700.0 4.5 2.32584 -3.10247 3.02014 -1.01912 193551000.0
3800.0 4.5 2.12313 -2.80114 2.80106 -0.93483 233184000.0
3900.0 4.5 1.96166 -2.63351 2.70973 -0.88384 272293000.0
4000.0 4.5 1.88603 -2.60213 2.68925 -0.83017 311355000.0
4100.0 4.5 1.71289 -2.39919 2.50077 -0.69471 348026000.0
4200.0 4.5 1.73864 -2.54105 2.53318 -0.6067 392953000.0
4300.0 4.5 1.73586 -2.61282 2.49666 -0.48804 442361000.0
4400.0 4.5 1.75444 -2.64573 2.37879 -0.34732 508526000.0
4500.0 4.5 1.70585 -2.54393 2.23211 -0.25562 611146000.0
