Teff log(g) a1 a2 a3 a4 I1 beaming
35000.0 6.0 0.7408 -0.6417 0.5388 -0.1888 0.00166287 1.3169
40000.0 6.0 0.6826 -0.6503 0.5759 -0.2085 0.00208417 1.4137
45000.0 6.0 0.6919 -0.7711 0.7217 -0.2661 0.00243634 1.4868
50000.0 6.0 0.7283 -0.9276 0.8965 -0.3327 0.00275847 1.5439
55000.0 6.0 0.7745 -1.085 1.0651 -0.3956 0.00305516 1.5897
60000.0 6.0 0.8295 -1.2522 1.2398 -0.4599 0.00335849 1.6272
65000.0 6.0 0.6523 -0.6049 0.554 -0.209 0.00431026 1.6585
70000.0 6.0 0.7007 -0.7543 0.7128 -0.268 0.0046279 1.685
75000.0 6.0 0.7527 -0.9025 0.8665 -0.3241 0.00494594 1.7077
80000.0 6.0 0.8057 -1.0451 1.0117 -0.3767 0.00526551 1.7273
85000.0 6.0 0.8581 -1.1794 1.1461 -0.425 0.00558784 1.7445
90000.0 6.0 0.9088 -1.3023 1.2664 -0.4676 0.00591342 1.7597
100000.0 6.0 0.9988 -1.5093 1.4662 -0.5381 0.00658265 1.7852
3750.0 6.25 -0.7196 3.8058 -3.8265 1.3412 2.1497e-07 -7.7372
4000.0 6.25 -0.2465 2.9639 -3.2504 1.2017 3.23193e-07 -7.0664
4250.0 6.25 0.3185 1.6829 -2.0494 0.7898 5.01675e-07 -6.4745
4500.0 6.25 0.699 0.7566 -1.1136 0.451 7.87698e-07 -5.9487
4750.0 6.25 0.9526 0.1531 -0.481 0.2163 1.22818e-06 -5.4783
5000.0 6.25 0.5431 1.1108 -1.298 0.4884 1.63208e-06 -5.0553
5250.0 6.25 0.4769 1.2466 -1.3605 0.4996 2.69759e-06 -4.6729
5500.0 6.25 0.3029 1.6609 -1.7043 0.6075 4.08727e-06 -4.3255
5750.0 6.25 0.0776 2.2398 -2.2446 0.7857 5.76636e-06 -4.0088
6000.0 6.25 -0.1256 2.7632 -2.7433 0.949 7.71412e-06 -3.7188
6250.0 6.25 -0.2625 3.0836 -3.0237 1.0303 9.92648e-06 -3.4525
6500.0 6.25 -0.3456 3.2439 -3.1342 1.049 1.23895e-05 -3.2071
7000.0 6.25 -0.3832 3.1663 -2.9204 0.9244 1.79802e-05 -2.7703
