Teff log(g) a1 a2 a3 a4 I1
3500.0 4.5 3.97792 -6.5054 5.65261 -1.86569 110825000.0
3600.0 4.5 3.74015 -6.06184 5.27056 -1.7381 108048000.0
3700.0 4.5 3.51085 -5.65547 4.94189 -1.63149 102276000.0
3800.0 4.5 3.20868 -5.07569 4.44964 -1.46596 95932100.0
3900.0 4.5 2.84347 -4.38737 3.88287 -1.27919 89981400.0
4000.0 4.5 2.58206 -3.93706 3.55122 -1.17308 84341700.0
4100.0 4.5 2.18304 -3.16148 2.91857 -0.96582 80381600.0
4200.0 4.5 1.9729 -2.88176 2.78391 -0.93633 75812600.0
4300.0 4.5 1.89115 -2.86913 2.90683 -1.00207 71504500.0
4400.0 4.5 2.0246 -3.33269 3.44614 -1.20188 68082300.0
4500.0 4.5 2.00801 -3.27632 3.35719 -1.16012 59339600.0
4600.0 4.5 1.97617 -3.2145 3.30303 -1.14677 49456400.0
4700.0 4.5 1.97663 -3.20989 3.29241 -1.14575 38942300.0
4800.0 4.5 1.96712 -3.1829 3.2603 -1.13705 26910700.0
4900.0 4.5 1.9496 -3.13678 3.20984 -1.12223 22916600.0
5100.0 4.5 2.05116 -3.36007 3.39755 -1.18848 818840.0
5200.0 4.5 2.03935 -3.33705 3.37098 -1.18125 1044080.0
5300.0 4.5 2.05224 -3.37386 3.40517 -1.19607 1135430.0
5400.0 4.5 2.02923 -3.3292 3.3605 -1.18299 898329.0
5500.0 4.5 1.97045 -3.20332 3.23399 -1.13976 304096.0
5600.0 4.5 1.95683 -3.17806 3.20623 -1.13174 260551.0
5700.0 4.5 1.98073 -3.23184 3.25027 -1.14734 245961.0
5800.0 4.5 2.03092 -3.35523 3.38744 -1.21009 251363.0
5900.0 4.5 1.99941 -3.29184 3.32828 -1.19159 264693.0
6000.0 4.5 2.01257 -3.32148 3.34544 -1.1978 294217.0
6100.0 4.5 2.02058 -3.34499 3.36382 -1.20503 330002.0
6200.0 4.5 2.04482 -3.4092 3.4243 -1.22757 382539.0
6300.0 4.5 2.04254 -3.40874 3.42072 -1.22664 451366.0
6400.0 4.5 2.04176 -3.40881 3.40872 -1.22038 533968.0
6500.0 4.5 2.05936 -3.45079 3.44486 -1.23344 635292.0
6600.0 4.5 2.08957 -3.51413 3.4913 -1.2468 744931.0
6700.0 4.5 2.12763 -3.60224 3.56997 -1.27409 863436.0
6800.0 4.5 2.15831 -3.66607 3.61649 -1.28682 979238.0
6900.0 4.5 2.18291 -3.70994 3.64033 -1.29121 1094940.0
7000.0 4.5 2.19945 -3.741 3.65489 -1.29296 1173000.0
7200.0 4.5 2.18655 -3.67594 3.5405 -1.24041 1329880.0
7400.0 4.5 2.11677 -3.4754 3.30464 -1.15887 1465260.0
