log(g) Teff a1 a2 a3 a4 I1 beaming
8.5 13000.0 0.9431 -0.635 0.3332 -0.0854 0.00016241 0.8571
8.5 13500.0 0.9253 -0.6725 0.4157 -0.1202 0.000169956 0.9076
8.5 14000.0 0.9035 -0.6949 0.477 -0.1455 0.000177086 0.954
8.5 14500.0 0.8846 -0.7213 0.5458 -0.1756 0.000185095 0.9967
8.5 15000.0 0.8618 -0.7301 0.599 -0.204 0.000193969 1.0362
8.5 15500.0 0.8324 -0.7006 0.6005 -0.2128 0.000203229 1.0729
8.5 16000.0 0.8009 -0.6497 0.5668 -0.2061 0.000212668 1.1069
8.5 16500.0 0.7751 -0.6037 0.528 -0.1948 0.000222118 1.1387
8.5 17000.0 0.7593 -0.5784 0.5043 -0.1869 0.000231771 1.1683
8.5 20000.0 0.7726 -0.6919 0.622 -0.2293 0.000292851 1.3113
8.5 25000.0 0.8924 -1.0606 0.9834 -0.3562 0.000410778 1.466
8.5 30000.0 0.7952 -0.8776 0.7521 -0.2596 0.000566735 1.5646
8.5 35000.0 0.526 -0.4066 0.2976 -0.0972 0.00072912 1.6327
8.5 40000.0 0.3902 -0.226 0.1543 -0.0522 0.00085519 1.6825
8.5 45000.0 0.3232 -0.168 0.1248 -0.0464 0.000959556 1.7205
8.5 50000.0 0.292 -0.1671 0.1438 -0.0564 0.00105035 1.7505
8.5 55000.0 0.2763 -0.1863 0.1777 -0.0709 0.00113432 1.7746
8.5 60000.0 0.268 -0.2126 0.2146 -0.0856 0.00121508 1.7945
8.5 65000.0 0.1714 0.2605 -0.3188 0.1164 0.00145741 1.8112
8.5 70000.0 0.134 0.3094 -0.3571 0.1287 0.00153492 1.8254
8.5 75000.0 0.1014 0.3513 -0.3901 0.1394 0.00161048 1.8376
8.5 80000.0 0.0732 0.3861 -0.4169 0.1481 0.0016846 1.8482
8.5 85000.0 0.0485 0.416 -0.44 0.1555 0.00175765 1.8575
8.5 90000.0 0.0266 0.4419 -0.4599 0.1621 0.00182985 1.8658
8.5 100000.0 -0.0142 0.4905 -0.4975 0.1743 0.00197262 1.8797
8.75 3750.0 1.902 -2.4571 2.0608 -0.6931 3.34151e-06 -3.1919
8.75 4000.0 1.8783 -2.472 2.0939 -0.7087 3.98588e-06 -2.8106
8.75 4250.0 1.8718 -2.5034 2.1333 -0.7242 4.75441e-06 -2.4756
8.75 4500.0 1.8685 -2.5391 2.1767 -0.741 5.76236e-06 -2.1793
8.75 4750.0 1.8535 -2.5402 2.1844 -0.745 7.05584e-06 -1.9156
8.75 5000.0 1.8598 -2.499 2.0971 -0.7015 9.30597e-06 -1.6797
8.75 5250.0 1.6789 -2.037 1.6084 -0.5175 1.14736e-05 -1.4677
8.75 5500.0 1.5172 -1.6256 1.1831 -0.3599 1.39485e-05 -1.2763
8.75 5750.0 1.3718 -1.2494 0.8008 -0.2203 1.66911e-05 -1.1027
8.75 6000.0 1.2097 -0.822 0.3667 -0.0622 1.96512e-05 -0.9448
8.75 6250.0 0.9994 -0.2817 -0.1712 0.1309 2.27993e-05 -0.8007
8.75 6500.0 0.7387 0.3574 -0.7847 0.345 2.61315e-05 -0.6687
8.75 7000.0 0.2394 1.466 -1.7551 0.6562 3.33275e-05 -0.4356
8.75 7500.0 0.013 1.8214 -1.9332 0.6709 4.12328e-05 -0.2369
8.75 8000.0 -0.0214 1.7727 -1.7867 0.5902 4.98911e-05 -0.0657
8.75 8500.0 -0.0005 1.6989 -1.7135 0.5611 5.93702e-05 0.083
8.75 9000.0 0.0265 1.7033 -1.795 0.6063 6.97188e-05 0.2131
8.75 9500.0 0.0938 1.6674 -1.8909 0.6719 8.09405e-05 0.3278
8.75 10000.0 0.2334 1.4549 -1.8225 0.6841 9.2998e-05 0.4295
8.75 10500.0 0.4535 0.9602 -1.4184 0.5646 0.000105668 0.5203
8.75 11000.0 0.6649 0.3835 -0.855 0.3693 0.000118417 0.6017
8.75 11500.0 0.8251 -0.0968 -0.3539 0.1876 0.000130606 0.6751
8.75 12000.0 0.9512 -0.4914 0.0747 0.0282 0.000142153 0.7416
8.75 12500.0 1.0321 -0.7679 0.3903 -0.092 0.0001532 0.802
8.75 13000.0 1.0652 -0.9243 0.5906 -0.1714 0.000163678 0.8571
8.75 13500.0 1.0557 -0.9739 0.6843 -0.2114 0.000172962 0.9076
8.75 14000.0 1.0251 -0.9629 0.7087 -0.2239 0.000180371 0.954
8.75 14500.0 0.9901 -0.9382 0.7162 -0.2292 0.000187546 0.9967
8.75 15000.0 0.9568 -0.918 0.7326 -0.2398 0.000195615 1.0362
8.75 15500.0 0.9212 -0.8862 0.7406 -0.2508 0.000204463 1.0729
8.75 16000.0 0.882 -0.8325 0.7202 -0.2522 0.000213764 1.1069
8.75 16500.0 0.843 -0.7629 0.6704 -0.2406 0.000223213 1.1387
8.75 17000.0 0.8041 -0.6837 0.6012 -0.2195 0.000232791 1.1683
8.75 20000.0 0.7971 -0.7447 0.6695 -0.2454 0.000294294 1.3113
8.75 25000.0 0.9044 -1.083 1.0008 -0.3614 0.000412872 1.466
8.75 30000.0 0.7975 -0.8829 0.7551 -0.2602 0.000569579 1.5646
8.75 35000.0 0.5276 -0.4125 0.3033 -0.0993 0.000730533 1.6327
8.75 40000.0 0.3924 -0.2309 0.1582 -0.0533 0.000855473 1.6825
8.75 45000.0 0.3252 -0.1712 0.1265 -0.0466 0.000959135 1.7205
8.75 50000.0 0.2932 -0.1671 0.1419 -0.0553 0.00104871 1.7505
8.75 55000.0 0.2754 -0.18 0.1685 -0.0669 0.00113171 1.7746
8.75 60000.0 0.2667 -0.2035 0.2023 -0.0805 0.00121015 1.7945
9.0 3750.0 1.936 -2.5237 2.1287 -0.7185 3.45172e-06 -3.1919
9.0 4000.0 1.8944 -2.4964 2.1192 -0.7184 4.11228e-06 -2.8106
9.0 4250.0 1.88 -2.5086 2.1388 -0.7265 4.8775e-06 -2.4756
9.0 4500.0 1.8741 -2.538 2.1753 -0.7407 5.87388e-06 -2.1793
9.0 4750.0 1.8568 -2.5342 2.1774 -0.7425 7.1528e-06 -1.9156
9.0 5000.0 1.8884 -2.5586 2.1571 -0.7235 9.3988e-06 -1.6797
9.0 5250.0 1.7313 -2.163 1.7385 -0.5658 1.15594e-05 -1.4677
9.0 5500.0 1.5462 -1.6947 1.2513 -0.3844 1.40365e-05 -1.2763
9.0 5750.0 1.4072 -1.3424 0.8942 -0.2541 1.67957e-05 -1.1027
9.0 6000.0 1.259 -0.9566 0.5038 -0.1124 1.97853e-05 -0.9448
9.0 6250.0 1.0919 -0.5175 0.0587 0.0495 2.2962e-05 -0.8007
9.0 6500.0 0.8563 0.0632 -0.5041 0.2475 2.63091e-05 -0.6687
9.0 7000.0 0.3625 1.193 -1.5263 0.5862 3.3516e-05 -0.4356
9.0 7500.0 0.0695 1.7234 -1.8818 0.6655 4.13995e-05 -0.2369
9.0 8000.0 0.0059 1.7189 -1.7524 0.584 4.99895e-05 -0.0657
9.0 8500.0 0.022 1.6269 -1.6355 0.533 5.93543e-05 0.083
9.0 9000.0 0.0488 1.6086 -1.6752 0.5585 6.95311e-05 0.2131
9.0 9500.0 0.0935 1.6195 -1.8068 0.6335 8.05466e-05 0.3278
9.0 10000.0 0.2107 1.4752 -1.8141 0.6744 9.24236e-05 0.4295
9.0 10500.0 0.4253 1.027 -1.4806 0.5861 0.000104968 0.5203
9.0 11000.0 0.6624 0.4086 -0.8951 0.3881 0.000117799 0.6017
9.0 11500.0 0.8492 -0.1419 -0.3275 0.1836 0.00013025 0.6751
9.0 12000.0 0.9976 -0.5972 0.1599 0.0035 0.000142059 0.7416
9.0 12500.0 1.1034 -0.9409 0.5424 -0.141 0.000153382 0.802
9.0 13000.0 1.1594 -1.1557 0.7994 -0.2412 0.000164313 0.8571
9.0 13500.0 1.1687 -1.2479 0.9335 -0.2966 0.000174666 0.9076
9.0 14000.0 1.145 -1.2491 0.971 -0.3151 0.000183795 0.954
9.0 14500.0 1.1085 -1.2093 0.9585 -0.313 0.000191173 0.9967
9.0 15000.0 1.0635 -1.1473 0.9227 -0.3022 0.000198391 1.0362
9.0 15500.0 1.0204 -1.0913 0.897 -0.2966 0.000206446 1.0729
9.0 16000.0 0.9763 -1.0306 0.8711 -0.294 0.000215218 1.1069
9.0 16500.0 0.9302 -0.957 0.8298 -0.2874 0.000224591 1.1387
9.0 17000.0 0.8852 -0.8743 0.7696 -0.2725 0.000234088 1.1683
9.0 20000.0 0.823 -0.8021 0.722 -0.2632 0.000295799 1.3113
9.0 25000.0 0.9118 -1.098 1.0119 -0.3646 0.000414859 1.466
9.0 30000.0 0.7982 -0.886 0.756 -0.2601 0.000572277 1.5646
9.0 35000.0 0.5332 -0.4266 0.3165 -0.1038 0.000731981 1.6327
9.0 40000.0 0.3952 -0.2387 0.1653 -0.0558 0.000855629 1.6825
9.0 45000.0 0.3302 -0.1818 0.1354 -0.0495 0.00095865 1.7205
9.0 50000.0 0.2963 -0.1718 0.1444 -0.0557 0.00104706 1.7505
9.0 55000.0 0.2774 -0.1814 0.1675 -0.066 0.0011294 1.7746
9.0 60000.0 0.2673 -0.2009 0.1972 -0.0781 0.00120651 1.7945
9.0 65000.0 0.2155 0.1665 -0.2289 0.0845 0.00145 1.8112
9.0 70000.0 0.1799 0.2132 -0.266 0.0966 0.00152591 1.8254
9.0 75000.0 0.1493 0.2522 -0.2965 0.1064 0.00159975 1.8376
9.0 80000.0 0.1224 0.2858 -0.3228 0.115 0.00167197 1.8482
9.0 85000.0 0.099 0.314 -0.3444 0.122 0.00174297 1.8575
9.0 90000.0 0.0774 0.3411 -0.3663 0.1294 0.00181302 1.8658
9.0 100000.0 0.0382 0.389 -0.4042 0.1419 0.00195082 1.8797
9.25 3750.0 1.9723 -2.5921 2.1957 -0.7431 3.56063e-06 -3.1919
9.25 4000.0 1.9125 -2.5241 2.1468 -0.7287 4.24383e-06 -2.8106
9.25 4250.0 1.8893 -2.517 2.1479 -0.7301 5.0096e-06 -2.4756
9.25 4500.0 1.8794 -2.5359 2.173 -0.74 5.99538e-06 -2.1793
9.25 4750.0 1.8642 -2.537 2.1796 -0.7433 7.25184e-06 -1.9156
9.25 5000.0 1.9348 -2.6732 2.2816 -0.7713 9.50585e-06 -1.6797
9.25 5250.0 1.7943 -2.3186 1.9025 -0.6275 1.16566e-05 -1.4677
9.25 5500.0 1.5875 -1.7917 1.3481 -0.4196 1.41335e-05 -1.2763
9.25 5750.0 1.44 -1.4247 0.976 -0.2836 1.69039e-05 -1.1027
9.25 6000.0 1.3061 -1.0811 0.6283 -0.1571 1.99205e-05 -0.9448
9.25 6250.0 1.1481 -0.6738 0.2184 -0.009 2.31332e-05 -0.8007
9.25 6500.0 0.9545 -0.185 -0.2643 0.1631 2.65088e-05 -0.6687
9.25 7000.0 0.4859 0.9144 -1.286 0.51 3.37361e-05 -0.4356
9.25 7500.0 0.1465 1.5768 -1.7853 0.6448 4.15985e-05 -0.2369
9.25 8000.0 0.0406 1.6568 -1.7188 0.5803 5.01345e-05 -0.0657
9.25 8500.0 0.0438 1.5643 -1.5724 0.5114 5.93946e-05 0.083
9.25 9000.0 0.0699 1.5195 -1.562 0.5133 6.94128e-05 0.2131
9.25 9500.0 0.1021 1.5431 -1.6894 0.5823 8.02183e-05 0.3278
9.25 10000.0 0.1941 1.4626 -1.7577 0.6436 9.18651e-05 0.4295
9.25 10500.0 0.3816 1.1132 -1.5438 0.603 0.000104231 0.5203
9.25 11000.0 0.6284 0.507 -0.9985 0.4263 0.000117061 0.6017
9.25 11500.0 0.84 -0.0967 -0.3896 0.2103 0.000129747 0.6751
9.25 12000.0 1.0115 -0.6149 0.1578 0.0097 0.000141842 0.7416
9.25 12500.0 1.1428 -1.0293 0.6113 -0.1604 0.000153414 0.802
9.25 13000.0 1.2233 -1.3109 0.9356 -0.2854 0.000164633 0.8571
9.25 13500.0 1.2527 -1.4546 1.1196 -0.3592 0.000175514 0.9076
9.25 14000.0 1.2435 -1.4905 1.1913 -0.3911 0.000185803 0.954
9.25 14500.0 1.212 -1.4611 1.1917 -0.3952 0.00019491 0.9967
9.25 15000.0 1.1696 -1.396 1.149 -0.3817 0.000202422 1.0362
9.25 15500.0 1.1237 -1.3202 1.0935 -0.3631 0.000209641 1.0729
9.25 16000.0 1.0762 -1.2414 1.0378 -0.3453 0.000217516 1.1069
9.25 16500.0 1.0265 -1.1599 0.9859 -0.3318 0.000226327 1.1387
9.25 17000.0 0.9567 -1.0284 0.8928 -0.3081 0.000235523 1.1683
9.25 20000.0 0.854 -0.8707 0.7848 -0.2846 0.000297253 1.3113
9.25 25000.0 0.9294 -1.1316 1.0392 -0.3731 0.000417207 1.466
9.25 30000.0 0.7962 -0.8837 0.7522 -0.2584 0.000575134 1.5646
9.25 35000.0 0.5331 -0.431 0.3216 -0.1059 0.00073311 1.6327
9.25 40000.0 0.4012 -0.2527 0.1782 -0.0601 0.000855849 1.6825
9.25 45000.0 0.334 -0.1907 0.1434 -0.0522 0.000958276 1.7205
9.25 50000.0 0.3012 -0.1805 0.1508 -0.0575 0.00104559 1.7505
9.25 55000.0 0.2807 -0.186 0.1701 -0.0665 0.0011281 1.7746
9.25 60000.0 0.2697 -0.203 0.197 -0.0776 0.00120371 1.7945
9.5 3750.0 2.0147 -2.6702 2.2671 -0.7682 3.66965e-06 -3.1919
9.5 4000.0 1.9348 -2.5605 2.1816 -0.7414 4.37856e-06 -2.8106
9.5 4250.0 1.9 -2.5267 2.1572 -0.7337 5.15004e-06 -2.4756
9.5 4500.0 1.8843 -2.5327 2.1708 -0.7398 6.12642e-06 -2.1793
9.5 4750.0 1.871 -2.5378 2.18 -0.7436 7.37012e-06 -1.9156
9.5 5000.0 1.9594 -2.724 2.3352 -0.7917 9.69786e-06 -1.6797
9.5 5250.0 1.7654 -2.2162 1.7824 -0.5798 1.17576e-05 -1.4677
9.5 5500.0 1.6241 -1.8738 1.4298 -0.4492 1.42399e-05 -1.2763
9.5 5750.0 1.4801 -1.5202 1.0701 -0.3174 1.70206e-05 -1.1027
9.5 6000.0 1.3515 -1.1952 0.7414 -0.1977 2.00639e-05 -0.9448
9.5 6250.0 1.2024 -0.8165 0.3615 -0.0606 2.33106e-05 -0.8007
9.5 6500.0 1.0334 -0.3901 -0.0615 0.0906 2.67255e-05 -0.6687
9.5 7000.0 0.6138 0.6118 -1.0106 0.4182 3.39897e-05 -0.4356
9.5 7500.0 0.2385 1.3935 -1.6532 0.6114 4.18451e-05 -0.2369
9.5 8000.0 0.0801 1.5937 -1.6936 0.5819 5.03282e-05 -0.0657
9.5 8500.0 0.0685 1.504 -1.5199 0.4957 5.94991e-05 0.083
9.5 9000.0 0.0944 1.4278 -1.4516 0.4705 6.9371e-05 0.2131
9.5 9500.0 0.1213 1.4398 -1.5458 0.522 8.00028e-05 0.3278
9.5 10000.0 0.1866 1.4159 -1.6587 0.5956 9.1384e-05 0.4295
9.5 10500.0 0.3338 1.1892 -1.5799 0.6056 0.000103526 0.5203
9.5 11000.0 0.571 0.6498 -1.1318 0.4712 0.000116264 0.6017
9.5 11500.0 0.8018 0.0187 -0.5141 0.2569 0.000129115 0.6751
9.5 12000.0 0.9923 -0.5465 0.0732 0.0441 0.000141508 0.7416
9.5 12500.0 1.1472 -1.0236 0.5866 -0.1467 0.000153345 0.802
9.5 13000.0 1.2546 -1.3774 0.9826 -0.2973 0.0001648 0.8571
9.5 13500.0 1.3086 -1.5884 1.235 -0.3965 0.000175997 0.9076
9.5 14000.0 1.318 -1.6746 1.3574 -0.4474 0.00018688 0.954
9.5 14500.0 1.2974 -1.672 1.3847 -0.4623 0.000197176 0.9967
9.5 15000.0 1.2612 -1.6207 1.3574 -0.4555 0.000206383 1.0362
9.5 15500.0 1.2176 -1.5451 1.2999 -0.4361 0.000214014 1.0729
9.5 16000.0 1.1715 -1.4581 1.2285 -0.4113 0.000221371 1.1069
9.5 16500.0 1.1215 -1.3646 1.1534 -0.3857 0.000229113 1.1387
9.5 17000.0 1.0692 -1.27 1.0827 -0.364 0.000237671 1.1683
9.5 20000.0 0.7427 -0.6478 0.8013 -0.3997 0.000333082 1.3113
9.5 25000.0 0.9414 -1.1565 1.0589 -0.3791 0.000419206 1.466
9.5 30000.0 0.7955 -0.8848 0.7517 -0.2579 0.000578015 1.5646
9.5 35000.0 0.5363 -0.4415 0.3321 -0.1097 0.000734447 1.6327
9.5 40000.0 0.4074 -0.2682 0.193 -0.0654 0.000856103 1.6825
9.5 45000.0 0.3404 -0.2056 0.1574 -0.0571 0.000958039 1.7205
9.5 50000.0 0.308 -0.1938 0.1623 -0.0614 0.00104337 1.7505
9.5 55000.0 0.2873 -0.1975 0.1788 -0.0691 0.00112409 1.7746
9.5 60000.0 0.275 -0.2108 0.202 -0.0788 0.00120043 1.7945
9.5 65000.0 0.2562 0.0766 -0.142 0.0535 0.0014433 1.8112
9.5 70000.0 0.2239 0.1166 -0.1724 0.0631 0.00151804 1.8254
9.5 75000.0 0.1961 0.1504 -0.1979 0.0712 0.00159054 1.8376
9.5 80000.0 0.1714 0.1802 -0.221 0.0787 0.00166148 1.8482
9.5 85000.0 0.1499 0.2055 -0.2402 0.0849 0.00173105 1.8575
9.5 90000.0 0.1307 0.2273 -0.2566 0.0902 0.00179944 1.8658
9.5 100000.0 0.0952 0.2693 -0.2896 0.1011 0.00193376 1.8797
