log(g) Teff a1 a2 a3 a4 I1 beaming
8.5 8000.0 -0.0242 1.546 -1.5274 0.4925 4.72852e-05 0.3987
8.5 8500.0 -0.0014 1.4849 -1.4781 0.4755 5.49771e-05 0.5129
8.5 9000.0 0.0161 1.5151 -1.5817 0.5282 6.3222e-05 0.6128
8.5 9500.0 0.0683 1.5043 -1.6874 0.5941 7.20091e-05 0.7008
8.5 10000.0 0.18 1.3305 -1.627 0.6016 8.11982e-05 0.7788
8.5 10500.0 0.3434 0.9453 -1.2991 0.5009 9.05355e-05 0.8483
8.5 11000.0 0.488 0.5294 -0.8805 0.3532 9.95297e-05 0.9107
8.5 11500.0 0.5985 0.1877 -0.518 0.2212 0.000107835 0.967
8.5 12000.0 0.6826 -0.0763 -0.2322 0.1165 0.000115497 1.0179
8.5 12500.0 0.7388 -0.2766 -0.0017 0.03 0.000122558 1.0642
8.5 13000.0 0.7573 -0.3877 0.1424 -0.0253 0.000128658 1.1065
8.5 13500.0 0.7497 -0.4383 0.2257 -0.0588 0.000133289 1.1452
8.5 14000.0 0.7388 -0.4762 0.2919 -0.085 0.000137587 1.1809
8.5 14500.0 0.7287 -0.5103 0.3517 -0.1083 0.000142451 1.2137
8.5 15000.0 0.7183 -0.5437 0.4161 -0.1359 0.000147989 1.2441
8.5 15500.0 0.7052 -0.5615 0.4643 -0.1597 0.00015394 1.2723
8.5 16000.0 0.6891 -0.5619 0.49 -0.1754 0.000160102 1.2985
8.5 16500.0 0.676 -0.5602 0.5061 -0.1861 0.000166334 1.323
8.5 17000.0 0.6677 -0.5613 0.5164 -0.1926 0.000172727 1.3458
8.5 20000.0 0.7048 -0.7241 0.6866 -0.2553 0.000213315 1.4563
8.5 25000.0 0.8485 -1.1051 1.0442 -0.3779 0.000291277 1.5765
8.5 30000.0 0.6926 -0.745 0.6291 -0.2145 0.000394254 1.6535
8.5 35000.0 0.4216 -0.2757 0.1921 -0.0627 0.000502126 1.7069
8.5 40000.0 0.3106 -0.1549 0.1116 -0.0409 0.000585458 1.7462
8.5 45000.0 0.2651 -0.1444 0.1285 -0.0515 0.000654273 1.7762
8.5 50000.0 0.2501 -0.176 0.1771 -0.0716 0.000714101 1.7999
8.5 55000.0 0.2465 -0.2172 0.2294 -0.0919 0.000769442 1.819
8.5 60000.0 0.2475 -0.2591 0.2789 -0.1106 0.00082264 1.8348
8.5 65000.0 0.0622 0.399 -0.4288 0.1528 0.00097068 1.8481
8.5 70000.0 0.0272 0.4442 -0.4649 0.1646 0.0010211 1.8594
8.5 75000.0 -0.0033 0.4836 -0.497 0.1754 0.00107029 1.8692
8.5 80000.0 -0.0303 0.518 -0.5251 0.1849 0.00111854 1.8777
8.5 85000.0 -0.0532 0.5452 -0.5465 0.192 0.00116612 1.8851
8.5 90000.0 -0.0739 0.5702 -0.5665 0.1986 0.00121316 1.8917
8.5 100000.0 -0.1133 0.6195 -0.6072 0.2125 0.00130629 1.9029
8.75 3750.0 2.8137 -4.2535 3.659 -1.233 4.61965e-06 -2.0559
8.75 4000.0 2.4938 -3.9636 3.5471 -1.2273 5.56175e-06 -1.7515
8.75 4250.0 2.0926 -3.1979 2.8362 -0.9792 6.53533e-06 -1.485
8.75 4500.0 1.8845 -2.7839 2.4371 -0.8363 7.71494e-06 -1.2501
8.75 4750.0 1.8023 -2.6332 2.2949 -0.7859 9.15078e-06 -1.0418
8.75 5000.0 1.7701 -2.4982 2.1121 -0.7072 1.16256e-05 -0.8561
8.75 5250.0 1.5762 -2.0022 1.5884 -0.5103 1.38157e-05 -0.6896
8.75 5500.0 1.4103 -1.5791 1.1511 -0.3484 1.62443e-05 -0.5397
8.75 5750.0 1.2666 -1.206 0.7718 -0.21 1.88674e-05 -0.4042
8.75 6000.0 1.11 -0.7917 0.3507 -0.0567 2.163e-05 -0.2812
8.75 6250.0 0.908 -0.2699 -0.1704 0.1305 2.44961e-05 -0.1692
8.75 6500.0 0.6587 0.3433 -0.7608 0.3367 2.74583e-05 -0.0668
8.75 7000.0 0.1985 1.3499 -1.6257 0.6087 3.36686e-05 0.1135
8.75 7500.0 0.0118 1.6012 -1.6956 0.5845 4.02944e-05 0.2669
8.75 8000.0 -0.0059 1.5108 -1.5054 0.489 4.73936e-05 0.3987
8.75 8500.0 0.0151 1.4318 -1.4193 0.4541 5.50209e-05 0.5129
8.75 9000.0 0.0322 1.4495 -1.4988 0.4954 6.3188e-05 0.6128
8.75 9500.0 0.0737 1.464 -1.6265 0.5679 7.18725e-05 0.7008
8.75 10000.0 0.1708 1.3478 -1.6384 0.6047 8.1009e-05 0.7788
8.75 10500.0 0.3407 0.9794 -1.3528 0.5256 9.03997e-05 0.8483
8.75 11000.0 0.5126 0.5104 -0.896 0.368 9.96272e-05 0.9107
8.75 11500.0 0.6441 0.1171 -0.4874 0.2209 0.000108253 0.967
8.75 12000.0 0.7551 -0.222 -0.1245 0.0879 0.000116255 1.0179
8.75 12500.0 0.8351 -0.4799 0.162 -0.0191 0.000123736 1.0642
8.75 13000.0 0.8754 -0.6396 0.353 -0.092 0.000130639 1.1065
8.75 13500.0 0.8759 -0.7021 0.4477 -0.1301 0.000136549 1.1452
8.75 14000.0 0.8532 -0.7027 0.475 -0.1427 0.000141129 1.1809
8.75 14500.0 0.8261 -0.6905 0.4875 -0.1495 0.000145495 1.2137
8.75 15000.0 0.7998 -0.6787 0.5006 -0.1565 0.000150426 1.2441
8.75 15500.0 0.7747 -0.6702 0.5217 -0.1686 0.000155946 1.2723
8.75 16000.0 0.7505 -0.6614 0.5455 -0.184 0.000161891 1.2985
8.75 16500.0 0.7279 -0.6476 0.5606 -0.1968 0.000168054 1.323
8.75 17000.0 0.706 -0.63 0.5683 -0.2069 0.000174356 1.3458
8.75 20000.0 0.7292 -0.7683 0.7253 -0.2682 0.000215124 1.4563
8.75 25000.0 0.8586 -1.1178 1.0528 -0.3802 0.00029353 1.5765
8.75 30000.0 0.6952 -0.7471 0.6294 -0.2143 0.000397057 1.6535
8.75 35000.0 0.4248 -0.2815 0.1975 -0.0646 0.000503923 1.7069
8.75 40000.0 0.3132 -0.1573 0.1128 -0.0411 0.00058646 1.7462
8.75 45000.0 0.2669 -0.1436 0.1258 -0.0501 0.000654781 1.7762
8.75 50000.0 0.2504 -0.1705 0.1693 -0.0683 0.000713787 1.7999
8.75 55000.0 0.2448 -0.2068 0.2165 -0.0868 0.00076845 1.819
8.75 60000.0 0.245 -0.2449 0.2617 -0.1038 0.000820128 1.8348
9.0 3750.0 2.7908 -4.0762 3.4408 -1.1469 4.66231e-06 -2.0559
9.0 4000.0 2.5856 -4.1054 3.6642 -1.2652 5.65926e-06 -1.7515
9.0 4250.0 2.1744 -3.3557 2.9867 -1.0328 6.64517e-06 -1.485
9.0 4500.0 1.9234 -2.8554 2.5061 -0.8611 7.81871e-06 -1.2501
9.0 4750.0 1.8178 -2.6548 2.3147 -0.7929 9.24163e-06 -1.0418
9.0 5000.0 1.8026 -2.5677 2.1822 -0.733 1.17246e-05 -0.8561
9.0 5250.0 1.6318 -2.1364 1.7266 -0.5615 1.39043e-05 -0.6896
9.0 5500.0 1.4404 -1.6517 1.2229 -0.3743 1.63292e-05 -0.5397
9.0 5750.0 1.3014 -1.298 0.8642 -0.2434 1.89642e-05 -0.4042
9.0 6000.0 1.1588 -0.9252 0.4873 -0.1067 2.17562e-05 -0.2812
9.0 6250.0 0.9969 -0.4969 0.0519 0.0518 2.4657e-05 -0.1692
9.0 6500.0 0.7714 0.0618 -0.491 0.2429 2.76452e-05 -0.0668
9.0 7000.0 0.3089 1.1122 -1.4319 0.5513 3.38852e-05 0.1135
9.0 7500.0 0.0578 1.5317 -1.6713 0.5883 4.05027e-05 0.2669
9.0 8000.0 0.0158 1.4743 -1.4885 0.4888 4.75544e-05 0.3987
9.0 8500.0 0.0347 1.3739 -1.3581 0.4326 5.51087e-05 0.5129
9.0 9000.0 0.0536 1.3666 -1.3956 0.4546 6.31846e-05 0.6128
9.0 9500.0 0.078 1.4155 -1.5474 0.5326 7.17713e-05 0.7008
9.0 10000.0 0.1561 1.3599 -1.6278 0.5955 8.08549e-05 0.7788
9.0 10500.0 0.3199 1.0405 -1.4158 0.5487 9.02527e-05 0.8483
9.0 11000.0 0.5127 0.5447 -0.9536 0.3947 9.96538e-05 0.9107
9.0 11500.0 0.6696 0.0867 -0.4846 0.2272 0.000108586 0.967
9.0 12000.0 0.8013 -0.3065 -0.07 0.076 0.000116893 1.0179
9.0 12500.0 0.9059 -0.6288 0.2805 -0.0542 0.000124708 1.0642
9.0 13000.0 0.9708 -0.8513 0.5351 -0.1509 0.00013209 1.1065
9.0 13500.0 0.9921 -0.9626 0.6786 -0.2074 0.000138902 1.1452
9.0 14000.0 0.9773 -0.9778 0.7214 -0.2262 0.000144733 1.1809
9.0 14500.0 0.9469 -0.9471 0.7114 -0.2246 0.000149332 1.2137
9.0 15000.0 0.9063 -0.8921 0.6775 -0.2144 0.000153767 1.2441
9.0 15500.0 0.8683 -0.8442 0.6523 -0.2078 0.000158718 1.2723
9.0 16000.0 0.8304 -0.7972 0.6315 -0.204 0.000164184 1.2985
9.0 16500.0 0.7967 -0.7624 0.6285 -0.2095 0.000170149 1.323
9.0 17000.0 0.7679 -0.7345 0.6314 -0.2182 0.000176427 1.3458
9.0 20000.0 0.7555 -0.8176 0.7696 -0.2832 0.000217102 1.4563
9.0 25000.0 0.8652 -1.1258 1.0587 -0.3821 0.000295976 1.5765
9.0 30000.0 0.6966 -0.747 0.628 -0.2136 0.000400044 1.6535
9.0 35000.0 0.4314 -0.2931 0.2076 -0.068 0.000505864 1.7069
9.0 40000.0 0.3172 -0.1637 0.1187 -0.0431 0.000587642 1.7462
9.0 45000.0 0.2716 -0.149 0.129 -0.0508 0.000655504 1.7762
9.0 50000.0 0.2527 -0.1697 0.1662 -0.0667 0.000713697 1.7999
9.0 55000.0 0.2455 -0.2017 0.209 -0.0835 0.000767906 1.819
9.0 60000.0 0.2442 -0.2362 0.2506 -0.0993 0.000818673 1.8348
9.0 65000.0 0.118 0.2851 -0.3192 0.1136 0.000968172 1.8481
9.0 70000.0 0.0852 0.3276 -0.3536 0.1251 0.0010175 1.8594
9.0 75000.0 0.057 0.3625 -0.3813 0.1342 0.00106551 1.8692
9.0 80000.0 0.0318 0.3946 -0.4079 0.1434 0.00111248 1.8777
9.0 85000.0 0.0093 0.4229 -0.4312 0.1512 0.00115867 1.8851
9.0 90000.0 -0.0103 0.4463 -0.4498 0.1574 0.00120423 1.8917
9.0 100000.0 -0.0482 0.4952 -0.4914 0.1719 0.00129401 1.9029
9.25 3750.0 2.729 -3.808 3.1365 -1.0312 4.68057e-06 -2.0559
9.25 4000.0 2.6618 -4.1962 3.7238 -1.2809 5.74638e-06 -1.7515
9.25 4250.0 2.2672 -3.5319 3.1526 -1.0913 6.75454e-06 -1.485
9.25 4500.0 1.9723 -2.9476 2.595 -0.893 7.927e-06 -1.2501
9.25 4750.0 1.8417 -2.6941 2.3517 -0.8062 9.32918e-06 -1.0418
9.25 5000.0 1.8557 -2.6986 2.3227 -0.7866 1.18392e-05 -0.8561
9.25 5250.0 1.699 -2.302 1.9003 -0.6266 1.40042e-05 -0.6896
9.25 5500.0 1.483 -1.7521 1.3233 -0.4107 1.64229e-05 -0.5397
9.25 5750.0 1.3344 -1.3815 0.9476 -0.2735 1.90624e-05 -0.4042
9.25 6000.0 1.2047 -1.0474 0.6102 -0.1511 2.1877e-05 -0.2812
9.25 6250.0 1.0526 -0.6526 0.2122 -0.007 2.48157e-05 -0.1692
9.25 6500.0 0.8662 -0.1788 -0.2568 0.1602 2.78411e-05 -0.0668
9.25 7000.0 0.4215 0.863 -1.2204 0.4855 3.41248e-05 0.1135
9.25 7500.0 0.1227 1.4182 -1.6068 0.5786 4.07408e-05 0.2669
9.25 8000.0 0.0433 1.4333 -1.4752 0.492 4.77582e-05 0.3987
9.25 8500.0 0.0534 1.3244 -1.3096 0.4165 5.5244e-05 0.5129
9.25 9000.0 0.0742 1.2877 -1.2971 0.4156 6.32249e-05 0.6128
9.25 9500.0 0.0901 1.3411 -1.4379 0.4854 7.17086e-05 0.7008
9.25 10000.0 0.1485 1.336 -1.5659 0.5641 8.06974e-05 0.7788
9.25 10500.0 0.2879 1.1077 -1.4648 0.5614 9.00602e-05 0.8483
9.25 11000.0 0.4872 0.6329 -1.0516 0.432 9.95736e-05 0.9107
9.25 11500.0 0.6646 0.1335 -0.5535 0.2572 0.000108787 0.967
9.25 12000.0 0.8173 -0.3152 -0.0864 0.0881 0.000117412 1.0179
9.25 12500.0 0.9461 -0.7021 0.328 -0.0649 0.000125521 1.0642
9.25 13000.0 1.0364 -0.9921 0.651 -0.1868 0.000133242 1.1065
9.25 13500.0 1.0798 -1.1606 0.853 -0.2653 0.000140585 1.1452
9.25 14000.0 1.0828 -1.2204 0.9423 -0.3022 0.000147363 1.1809
9.25 14500.0 1.0584 -1.2024 0.9471 -0.3067 0.000153209 1.2137
9.25 15000.0 1.0195 -1.1423 0.9047 -0.293 0.000157932 1.2441
9.25 15500.0 0.9754 -1.0684 0.8468 -0.2735 0.000162416 1.2723
9.25 16000.0 0.9301 -0.9925 0.789 -0.2545 0.000167288 1.2985
9.25 16500.0 0.8844 -0.9201 0.7394 -0.2398 0.000172785 1.323
9.25 17000.0 0.8267 -0.8314 0.6906 -0.2305 0.000178559 1.3458
9.25 20000.0 0.7866 -0.8758 0.8213 -0.3007 0.00021919 1.4563
9.25 25000.0 0.8804 -1.147 1.0739 -0.3865 0.000298522 1.5765
9.25 30000.0 0.6963 -0.7446 0.6253 -0.2127 0.000403145 1.6535
9.25 35000.0 0.4345 -0.3008 0.2166 -0.0716 0.000507899 1.7069
9.25 40000.0 0.324 -0.1752 0.1287 -0.0464 0.000588873 1.7462
9.25 45000.0 0.2759 -0.1552 0.1344 -0.0526 0.000656307 1.7762
9.25 50000.0 0.2573 -0.1742 0.1686 -0.0672 0.000713744 1.7999
9.25 55000.0 0.2481 -0.202 0.2074 -0.0825 0.000767842 1.819
9.25 60000.0 0.2455 -0.2328 0.2451 -0.0969 0.000817747 1.8348
9.5 3750.0 2.6475 -3.5041 2.8041 -0.9073 4.68261e-06 -2.0559
9.5 4000.0 2.7164 -4.2222 3.7122 -1.2697 5.81748e-06 -1.7515
9.5 4250.0 2.3655 -3.7094 3.3145 -1.1474 6.85951e-06 -1.485
9.5 4500.0 2.0329 -3.0638 2.7076 -0.9336 8.03645e-06 -1.2501
9.5 4750.0 1.8707 -2.744 2.3996 -0.8235 9.43163e-06 -1.0418
9.5 5000.0 1.8851 -2.76 2.3861 -0.8103 1.20433e-05 -0.8561
9.5 5250.0 1.6696 -2.1991 1.7794 -0.5786 1.41083e-05 -0.6896
9.5 5500.0 1.5222 -1.8416 1.4129 -0.4434 1.65268e-05 -0.5397
9.5 5750.0 1.3746 -1.4773 1.042 -0.3072 1.91689e-05 -0.4042
9.5 6000.0 1.2485 -1.1578 0.7194 -0.19 2.20019e-05 -0.2812
9.5 6250.0 1.1056 -0.7936 0.3549 -0.0588 2.49713e-05 -0.1692
9.5 6500.0 0.9437 -0.3816 -0.0546 0.0877 2.80398e-05 -0.0668
9.5 7000.0 0.5405 0.5853 -0.9699 0.4029 3.43861e-05 0.1135
9.5 7500.0 0.202 1.2695 -1.5083 0.557 4.10209e-05 0.2669
9.5 8000.0 0.0744 1.3935 -1.4719 0.5009 4.80097e-05 0.3987
9.5 8500.0 0.0736 1.2802 -1.2741 0.4069 5.54382e-05 0.5129
9.5 9000.0 0.0971 1.2081 -1.2026 0.3793 6.33284e-05 0.6128
9.5 9500.0 0.1112 1.2443 -1.3071 0.4312 7.17193e-05 0.7008
9.5 10000.0 0.1487 1.2822 -1.4664 0.5174 8.0582e-05 0.7788
9.5 10500.0 0.2534 1.1606 -1.4826 0.5587 8.9877e-05 0.8483
9.5 11000.0 0.4429 0.7514 -1.1639 0.47 9.94356e-05 0.9107
9.5 11500.0 0.6358 0.2345 -0.6665 0.3 0.00010888 0.967
9.5 12000.0 0.803 -0.2494 -0.1711 0.1228 0.000117825 1.0179
9.5 12500.0 0.952 -0.6885 0.2921 -0.0468 0.000126232 1.0642
9.5 13000.0 1.0684 -1.0464 0.6823 -0.1927 0.00013424 1.1065
9.5 13500.0 1.1382 -1.285 0.9558 -0.2976 0.000141934 1.1452
9.5 14000.0 1.1625 -1.4016 1.1042 -0.3569 0.00014928 1.1809
9.5 14500.0 1.1516 -1.4188 1.1464 -0.376 0.00015609 1.2137
9.5 15000.0 1.1207 -1.3768 1.1235 -0.37 0.000162039 1.2441
9.5 15500.0 1.0803 -1.3058 1.0667 -0.3508 0.000166989 1.2723
9.5 16000.0 1.0334 -1.216 0.9894 -0.3239 0.000171497 1.2985
9.5 16500.0 0.9832 -1.1217 0.9104 -0.2969 0.00017632 1.323
9.5 17000.0 0.9333 -1.0325 0.8406 -0.2743 0.000181798 1.3458
9.5 20000.0 0.8738 -1.2998 1.541 -0.646 0.000245757 1.4563
9.5 25000.0 0.8906 -1.16 1.0827 -0.3888 0.00030131 1.5765
9.5 30000.0 0.6968 -0.7434 0.6234 -0.212 0.000406423 1.6535
9.5 35000.0 0.4399 -0.3116 0.2274 -0.0756 0.000510069 1.7069
9.5 40000.0 0.3311 -0.1876 0.1399 -0.0503 0.000590278 1.7462
9.5 45000.0 0.2828 -0.1671 0.1453 -0.0564 0.000657333 1.7762
9.5 50000.0 0.2634 -0.1817 0.174 -0.0687 0.000713433 1.7999
9.5 55000.0 0.2536 -0.2066 0.2093 -0.0828 0.000766499 1.819
9.5 60000.0 0.2497 -0.2348 0.2445 -0.0962 0.000816703 1.8348
9.5 65000.0 0.1702 0.176 -0.2124 0.075 0.00096689 1.8481
9.5 70000.0 0.1408 0.2117 -0.2405 0.0843 0.00101542 1.8594
9.5 75000.0 0.1155 0.2414 -0.2636 0.0919 0.00106251 1.8692
9.5 80000.0 0.0931 0.2676 -0.2842 0.0987 0.00110859 1.8777
9.5 85000.0 0.0735 0.29 -0.3018 0.1046 0.00115379 1.8851
9.5 90000.0 0.0554 0.312 -0.3204 0.1113 0.00119828 1.8917
9.5 100000.0 0.0219 0.3527 -0.3544 0.123 0.00128564 1.9029
