Teff R M
27377.0 0.07035037261483597 0.20264
27277.0 0.06980015741293431 0.20264
27192.0 0.06936596014523248 0.20264
27090.0 0.06884404852475504 0.20264
26985.0 0.06832134414911836 0.20264
26913.0 0.06797612471532435 0.20264
26826.0 0.06756338530599153 0.20264
26721.0 0.06706893374750429 0.20264
26648.0 0.06673388399158388 0.20264
26560.0 0.06633326923722478 0.20264
26457.0 0.06583720752218128 0.20264
26376.0 0.0654849351916047 0.20264
26278.0 0.0650588529586721 0.20264
26162.0 0.06456711803755263 0.20264
26024.0 0.06400684225733591 0.20264
25935.0 0.06364457665647046 0.20264
25857.0 0.06334194605060971 0.20264
25764.0 0.06298344362591955 0.20264
25652.0 0.06255995130991901 0.20264
25564.0 0.06223452827629839 0.20264
25460.0 0.06185451444292868 0.20264
25337.0 0.06140537699580079 0.20264
25247.0 0.06108736637486377 0.20264
25140.0 0.060712959309129566 0.20264
25012.0 0.06027627450565772 0.20264
24912.0 0.05993305310314618 0.20264
24792.0 0.059534868958416816 0.20264
24657.0 0.059091688806380445 0.20264
24559.0 0.058776186116260135 0.20264
24442.0 0.05840652959356681 0.20264
24305.0 0.057979758495159295 0.20264
24203.0 0.05767152055039989 0.20264
24084.0 0.05730683217339172 0.20264
23944.0 0.05689137129843787 0.20264
23854.0 0.05663323916849859 0.20264
23749.0 0.05632697158330434 0.20264
23624.0 0.055975940857629934 0.20264
23526.0 0.05570464386898938 0.20264
23412.0 0.05539446879258822 0.20264
23279.0 0.05502897228393918 0.20264
23182.0 0.054774875870072966 0.20264
23069.0 0.0544705050470832 0.20264
22935.0 0.05412481214709938 0.20264
22823.0 0.05384326684224768 0.20264
22695.0 0.053510178788383184 0.20264
22544.0 0.05313325254992884 0.20264
22439.0 0.05287999458959142 0.20264
22318.0 0.052583126151359544 0.20264
22177.0 0.0522476067578138 0.20264
21985.0 0.051797214110472216 0.20264
21864.0 0.05151828556290965 0.20264
21764.0 0.051303430032893456 0.20264
21652.0 0.051044200047180736 0.20264
21522.0 0.05075004153743462 0.20264
21411.0 0.05050698009709431 0.20264
21284.0 0.05022285555357095 0.20264
21144.0 0.04991331356203371 0.20264
20993.0 0.04959083284545231 0.20264
20898.0 0.04939027019707018 0.20264
20696.0 0.04898649899176749 0.20264
20570.0 0.04873392628434745 0.20264
20458.0 0.048508897260752776 0.20264
20330.0 0.04825045377376343 0.20264
20183.0 0.047957485266452646 0.20264
20075.0 0.04774538526079146 0.20264
19951.0 0.047503039831609944 0.20264
19810.0 0.047226569730757534 0.20264
19705.0 0.047018243635811224 0.20264
19513.0 0.046645677148017435 0.20264
19403.0 0.04643189429302787 0.20264
19279.0 0.04619089763511552 0.20264
19171.0 0.04598131655949311 0.20264
18997.0 0.04565794935596777 0.20264
18890.0 0.045458636166897756 0.20264
18710.0 0.045125954590957924 0.20264
18541.0 0.04482201762572693 0.20264
18350.0 0.04447760586383885 0.20264
18208.0 0.04422434425485354 0.20264
18048.0 0.04394266600283998 0.20264
17897.0 0.04367183113695968 0.20264
17787.0 0.04348519301021047 0.20264
17674.0 0.043294367774284324 0.20264
17575.0 0.04311629175899495 0.20264
17438.0 0.042894973320472 0.20264
17309.0 0.042681669840373124 0.20264
17179.0 0.042463071212849035 0.20264
17038.0 0.042231975985895176 0.20264
16884.0 0.04199875360405391 0.20264
16689.0 0.041701473617819375 0.20264
16575.0 0.041525646449297085 0.20264
16461.0 0.04135198884854776 0.20264
16281.0 0.0410791455867696 0.20264
