Teff R M
13687.03569902578 0.00692929413444607 1.06
13728.260135892886 0.006929654733368444 1.06
13769.437528315942 0.0069299116316572165 1.06
13810.805211758678 0.00693023236897484 1.06
13852.415192667057 0.006930516417401249 1.06
13893.980979472819 0.006930800477469909 1.06
13935.485379708009 0.006931114872130341 1.06
13977.255370874533 0.006931360652507435 1.06
14019.221579526555 0.006931706994195392 1.06
14061.433587001979 0.0069319208728205505 1.06
14103.62980534931 0.006932300763066214 1.06
14146.047107983035 0.006932479542150335 1.06
14188.294684674405 0.006932889793726947 1.06
14230.910915239936 0.006933038256505362 1.06
14273.21474702215 0.006933475681452705 1.06
14315.973967912094 0.006933609788058706 1.06
14358.616625035225 0.00693406161869095 1.06
14401.638322222178 0.006934226073190335 1.06
14444.472952324106 0.006934646008684385 1.06
14487.668496726927 0.006934840816293404 1.06
14530.81588464135 0.006935233641721529 1.06
14574.22600770664 0.006935454016948068 1.06
14617.506647150194 0.006935826115651237 1.06
14661.104861857011 0.006936073660180883 1.06
14704.606258298592 0.00693641225152099 1.06
14748.253708560718 0.006936685372616513 1.06
14792.000062972666 0.0069370032288346125 1.06
14835.91375507264 0.0069372987363727065 1.06
14879.950963301368 0.0069375942564990755 1.06
14924.053594919853 0.006937913751877985 1.06
14968.366213610047 0.00693818852967181 1.06
15012.713614826613 0.0069385288219065136 1.06
15057.268681153573 0.006938782853749885 1.06
15101.844704086285 0.00693914554426024 1.06
15146.598030474493 0.006939382022291286 1.06
15191.221635041658 0.006939763919370054 1.06
15236.229299285365 0.006939984438551507 1.06
15281.219007738597 0.006940383947668053 1.06
15326.525072474451 0.00694058850523762 1.06
15371.692920465524 0.006941005629587456 1.06
15417.260124160923 0.006941195821040655 1.06
15462.63484480104 0.006941632162301716 1.06
15508.42163960872 0.006941819174096009 1.06
15553.960796913569 0.006942263547114317 1.06
15599.97132287269 0.006942469758644846 1.06
15645.858564838183 0.006942893390694854 1.06
15692.021698915927 0.0069431172067418575 1.06
15738.118101301807 0.006943524890224058 1.06
15784.571619958462 0.006943767912941801 1.06
15830.918022921476 0.006944159645095057 1.06
15877.517496881896 0.0069444186801257005 1.06
15924.144139357677 0.006944796057091513 1.06
15970.992289043828 0.006945071107460742 1.06
16017.908186891995 0.006945437325149751 1.06
16065.013690846885 0.006945728394028824 1.06
16112.120453944432 0.006946081851209529 1.06
16159.432321323146 0.006946385742802956 1.06
16206.74877270275 0.006946728036623425 1.06
16254.229970137405 0.006947046353021427 1.06
16301.86528863864 0.006947379081228918 1.06
16349.632679888291 0.006947710225602824 1.06
16397.483403168808 0.006948033386536946 1.06
16445.368144354008 0.00694837416162511 1.06
16493.499058101672 0.006948690953457241 1.06
16541.656571230145 0.006949049361629541 1.06
16590.103673885853 0.006949359783645707 1.06
16638.539420802583 0.006949723027012691 1.06
16687.220322412973 0.006950025477605147 1.06
16735.816292377447 0.006950476777563793 1.06
16784.75088717533 0.006950736048239739 1.06
16833.52622840105 0.006951156983574933 1.06
16882.637674871832 0.006951405075274078 1.06
16931.674076437594 0.006951840457594285 1.06
16981.200898807267 0.0069520789690284265 1.06
17030.49613187457 0.0069525272005727095 1.06
17080.23729384359 0.006952756129974183 1.06
17129.705638671203 0.00695321881450334 1.06
17179.63766873605 0.006953438160141472 1.06
17229.4970480848 0.006953913699628267 1.06
17279.700069920673 0.006954123459703941 1.06
17329.74211507739 0.006954610255556053 1.06
17380.345282240392 0.006954813631019819 1.06
17430.566416751626 0.006955311685813495 1.06
17481.327134575546 0.006955507073961326 1.06
17531.969239638347 0.006956017991861379 1.06
17582.988821669416 0.006956213399850712 1.06
17633.85640707328 0.006956733980710582 1.06
17685.19692276399 0.006956937418279019 1.06
17736.27443349933 0.0069574452372225615 1.06
17787.786166702255 0.0069576631141257455 1.06
17839.18872396791 0.006958162975155383 1.06
17891.15589648809 0.006958393692358068 1.06
17942.770406989817 0.006958883991814644 1.06
17994.935734859377 0.006959127552099498 1.06
18046.745755924792 0.006959608288204205 1.06
18099.05917636606 0.006959863091804215 1.06
18151.369599112208 0.006960337468009301 1.06
18203.915042884397 0.006960603517464152 1.06
18256.368782378828 0.006961071532749005 1.06
18309.2139669033 0.006961347227712481 1.06
18361.966892378958 0.006961808880936851 1.06
18415.160145349077 0.006962095826666777 1.06
18468.146033620273 0.006962551116786187 1.06
18521.548790292058 0.00696284610937716 1.06
18574.746696215854 0.006963296638485152 1.06
18628.419096688584 0.006963607696943566 1.06
18682.001387571006 0.00696405346473051 1.06
18735.79819811471 0.00696436616060157 1.06
18789.853758580033 0.006964810373233711 1.06
18844.121684533024 0.006965132725770888 1.06
18898.26784720581 0.00696557057176679 1.06
18952.71360415167 0.006965899375315746 1.06
19007.158662069607 0.006966334061389052 1.06
19061.99713777619 0.00696667252578496 1.06
19116.80015018892 0.006967104051633699 1.06
19171.840181066425 0.006967448970694859 1.06
19226.86602054252 0.0069678773358108825 1.06
19282.258466170275 0.006968230315621886 1.06
19337.627937335837 0.006968657124182933 1.06
19393.23678134963 0.00696901495751987 1.06
19448.857755338253 0.006969440209367646 1.06
19506.084444325483 0.006969817341205602 1.06
19563.479518210872 0.006970244246972979 1.06
19621.070579945394 0.006970639077835429 1.06
19678.78586638342 0.006971053192768335 1.06
19736.66637752799 0.0069714641218245775 1.06
19794.703456854542 0.00697187186443784 1.06
19852.85177153087 0.006972298896046078 1.06
19911.19840923382 0.0069726906322510815 1.06
19969.633757701256 0.006973132164601553 1.06
20028.365117675203 0.006973512707639959 1.06
20087.148952019474 0.0069739687443726335 1.06
20146.216650427792 0.006974341303553684 1.06
20205.28124821341 0.006974810242536296 1.06
20264.649661955216 0.00697517321010679 1.06
20324.005323793062 0.006975656660848678 1.06
20383.703805902413 0.006976013247318 1.06
20443.356400392793 0.006976508001076328 1.06
20503.367688373593 0.006976872663481902 1.06
20563.204756850217 0.006977447808565993 1.06
20623.648587540243 0.006977714512040423 1.06
20683.822396145646 0.006978309008276781 1.06
20744.66853866738 0.006978567710291778 1.06
20805.152333179027 0.006979175135323908 1.06
20866.29293472386 0.006979456368521015 1.06
20927.116885125386 0.006980046191515558 1.06
20988.524083692435 0.0069803547836228205 1.06
21049.704330316083 0.006980928608340355 1.06
21111.412908602357 0.006981251706878312 1.06
21172.93186753282 0.0069818079214780905 1.06
21234.943020967883 0.00698215196078076 1.06
21296.8121408645 0.006982692168844729 1.06
21359.102505966523 0.0069830555465889114 1.06
21421.318573704943 0.006983582960316137 1.06
21483.958263094893 0.006983965681800568 1.06
21546.5628245126 0.006984477081896818 1.06
21609.50904067722 0.006984880760617551 1.06
21672.48943940307 0.0069853777517213346 1.06
21735.71845574524 0.006985799176412003 1.06
21799.011475244588 0.006986283363641881 1.06
21862.54920833385 0.006986720930468667 1.06
21926.211550858483 0.006987195528411489 1.06
21990.099781269026 0.0069876492420077015 1.06
22054.153855506687 0.006988112639493508 1.06
22118.33848790918 0.006988582504429694 1.06
22182.70991809424 0.006989034698804291 1.06
22247.207218312924 0.0069895287666730905 1.06
22311.938285121287 0.006989971365266345 1.06
22376.744341291538 0.006990471937809484 1.06
22441.836810486886 0.006990906547544012 1.06
22507.009798065457 0.006991421675552304 1.06
22572.507188402597 0.00699184668473383 1.06
22637.991890008776 0.006992376372488935 1.06
22703.81294454491 0.006992793388951056 1.06
22769.605174306125 0.006993336030615682 1.06
22835.793126409037 0.006993746662828916 1.06
22901.93090127447 0.006994300651939313 1.06
22968.482350381277 0.00699470650901909 1.06
23034.935472167886 0.006995273459918936 1.06
23101.88938170002 0.006995671319378753 1.06
23168.71781123438 0.006996251236039816 1.06
23236.001722568162 0.006996644317998768 1.06
23303.137621800277 0.006997233982347298 1.06
23370.795755625924 0.006997623896995896 1.06
23438.277941007418 0.0069982233122976726 1.06
23506.29596492913 0.006998610059096041 1.06
23574.1205481131 0.0069992192286443345 1.06
23642.511012532377 0.0069996028070435975 1.06
23710.712249029253 0.00700022173415924 1.06
23779.466124648407 0.007000610203347379 1.06
23847.991047988227 0.0070012372800078385 1.06
23917.093426416803 0.0070016290299211095 1.06
23985.981810362937 0.007002251360856973 1.06
24055.43418260069 0.007002656066869816 1.06
24124.73213915687 0.007003273651400835 1.06
24194.563984508706 0.007003691317762855 1.06
24264.245979618616 0.007004300929591547 1.06
24334.397615844427 0.007004729947500755 1.06
24404.426148021157 0.007005336423655975 1.06
24474.937981952542 0.007005776796958797 1.06
24545.37660721632 0.00700637852391474 1.06
24616.256013285194 0.0070068302563935855 1.06
24687.067243953938 0.007007427233270331 1.06
24758.28169789357 0.007007888715113511 1.06
24829.48432866729 0.007008482554643961 1.06
24901.06374177682 0.007008955403078736 1.06
24972.642500089543 0.007009546104982963 1.06
25044.594248052013 0.007010027095760654 1.06
25116.406306660654 0.007010695372625716 1.06
25188.818669662218 0.007011145769054906 1.06
25261.073355576136 0.0070117721749137375 1.06
25333.826970444446 0.007012242016035166 1.06
25406.485915768644 0.0070128636755211575 1.06
25479.646594918424 0.00701333681954148 1.06
25552.711992268236 0.0070139553460390296 1.06
25626.169831145533 0.007014439869644381 1.06
25699.631728067052 0.007015053647594055 1.06
25773.440710743344 0.007015549554790763 1.06
25847.324785393637 0.007016158583247853 1.06
25921.492285294706 0.007016665878074571 1.06
25995.734932458057 0.007017271771867225 1.06
26070.358301837714 0.0070177888426086075 1.06
26144.961100152785 0.0070183932173250654 1.06
26219.861904149908 0.007018918451524473 1.06
26294.910685050767 0.007019521307218603 1.06
26370.198564972412 0.007020054707972656 1.06
26445.78117162832 0.007020656044694007 1.06
26521.464384818028 0.0070212008485042955 1.06
26597.290699032084 0.0070218006665742965 1.06
26673.4934911091 0.007022353643986153 1.06
26749.618959290015 0.007022951943444337 1.06
26826.153172377824 0.0070235114804111315 1.06
26902.99308487899 0.007024109878516115 1.06
26979.7859636782 0.007024687300150417 1.06
27057.04101620709 0.007025284180802753 1.06
27134.28611080396 0.007025861698971327 1.06
27211.77679523468 0.007026458679411157 1.06
27289.595601285513 0.007027044384309348 1.06
27367.52352033113 0.007027641465240767 1.06
27445.76244417032 0.007028233741972035 1.06
27524.066597576653 0.007028832542410293 1.06
27602.670425599004 0.007029431393865944 1.06
27681.607088665816 0.007030030296343278 1.06
27760.526589877594 0.007030637344162418 1.06
27839.81211584169 0.007031237968388052 1.06
27919.20194113385 0.007031851597062126 1.06
27998.90197031857 0.007032452325020845 1.06
28078.732535886105 0.007033072537370216 1.06
28158.91390712845 0.007033676608760368 1.06
28239.20069928034 0.007034303407912741 1.06
28319.69684284983 0.0070349075850225035 1.06
28400.455138750884 0.007035540973841853 1.06
28481.410939824404 0.007036148497511654 1.06
28562.558045615166 0.007036788479175428 1.06
28644.008900373152 0.007037405833096891 1.06
28725.55312500507 0.00703805079083479 1.06
28807.402455598105 0.0070386633933637085 1.06
28889.371919457706 0.007039314949798985 1.06
28971.674686182905 0.007039929283365655 1.06
29054.071435559905 0.007040585820444831 1.06
29136.749487861824 0.0070412035075159305 1.06
29219.528252703283 0.0070418666492239055 1.06
29302.59617292125 0.007042487691849808 1.06
