Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6200.0	6.0	6381.83600	6460.52791	6356.64767	6296.93874	6260.25432
6300.0	4.0	6423.21918	6803.04959	6674.26750	6559.97132	6487.00498
6300.0	4.5	6417.97510	6739.94714	6641.22913	6547.02139	6480.20335
6300.0	5.0	6418.94660	6722.95735	6640.83069	6555.86368	6491.77333
6300.0	5.5	6362.41973	6668.13662	6610.54815	6536.72986	6478.26862
6300.0	6.0	6316.25359	6647.56960	6610.34238	6543.04430	6486.91463
6400.0	4.0	6644.72551	6834.84035	6620.80869	6501.11310	6436.98777
6400.0	4.5	6656.90510	6768.09202	6589.29343	6492.55159	6437.25180
6400.0	5.0	6525.25923	6834.36418	6745.08042	6657.74647	6589.91916
6400.0	5.5	6627.64463	6684.55902	6550.41905	6479.95215	6436.88426
6400.0	6.0	6600.42012	6659.56910	6542.78653	6481.54949	6442.41861
6500.0	4.0	6621.30289	7049.51838	6895.65521	6766.32266	6684.28053
6500.0	4.5	6627.30833	6976.28761	6858.70112	6755.96627	6680.69619
6500.0	5.0	6631.25168	6947.31006	6849.64005	6759.34862	6687.41140
6500.0	5.5	6726.38046	6787.32762	6646.97599	6574.60135	6529.06187
6500.0	6.0	6701.24317	6756.23153	6633.80096	6571.49727	6530.69977
6600.0	4.0	6716.68873	7174.41609	7006.98209	6868.59417	6781.63413
6600.0	4.5	6731.15247	7101.29745	6973.44271	6864.99524	6784.49247
6600.0	5.0	6737.10429	7062.72872	6955.56954	6861.49239	6784.71927
6600.0	5.5	6716.54388	7011.43234	6930.54195	6852.38040	6784.18074
6600.0	6.0	6667.32848	6964.58883	6905.33165	6836.59670	6773.33872
6700.0	4.0	6887.12841	7192.58262	6945.19929	6801.01628	6721.24644
6700.0	4.5	6825.30108	7220.50835	7082.46380	6967.61933	6881.62142
6700.0	5.0	6836.01201	7177.36873	7061.55757	6963.23166	6881.15572
6700.0	5.5	6819.93090	7119.50437	7031.44069	6951.03643	6878.80799
6700.0	6.0	6933.93241	6994.18152	6859.40009	6793.04440	6746.27871
6800.0	4.0	6965.29989	7314.49655	7054.66053	6900.49423	6815.37993
6800.0	4.5	6916.90999	7341.52340	7192.82272	7070.54337	6978.37265
6800.0	5.0	7013.05564	7170.05520	6982.84661	6882.22237	6813.52463
6800.0	5.5	6921.91225	7229.59841	7134.22710	7050.98775	6974.09103
6800.0	6.0	6887.25947	7177.68142	7104.70764	7033.57111	6963.63424
6900.0	4.0	7041.97316	7437.71527	7164.69552	6999.68887	6909.16510
6900.0	4.5	7003.83639	7461.13686	7301.62991	7171.16361	7072.56333
6900.0	5.0	7093.74619	7281.74643	7087.77272	6982.05358	6907.23537
6900.0	5.5	7012.07573	7330.88511	7228.84013	7142.56040	7060.88798
6900.0	6.0	6991.51592	7284.16534	7204.86834	7132.05345	7058.10179
