Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
6750.0	8.50	7129.79340	6974.05914	6850.10063	6822.80962	6811.53739
6750.0	8.75	7129.15752	6980.67362	6861.72734	6838.19891	6826.40365
6750.0	9.00	7125.11198	6987.86322	6871.67997	6855.59416	6843.58593
6750.0	9.25	7118.17114	6996.05501	6883.35506	6870.52409	6859.75715
6750.0	9.50	7108.44389	7005.19413	6895.34266	6886.84610	6875.59999
7000.0	6.50	7299.64362	7212.87074	7058.63348	6996.83610	6975.06382
7000.0	6.75	7309.12060	7206.69755	7058.55609	7000.40199	6977.76187
7000.0	7.00	7319.14750	7203.02088	7057.74100	7001.21081	6983.06789
7000.0	7.25	7331.30377	7201.32179	7060.87451	7009.52941	6989.93303
7000.0	7.50	7343.94461	7202.04965	7063.71667	7017.35094	6999.07738
7000.0	7.75	7356.04501	7205.23251	7066.76981	7026.54881	7008.80269
7000.0	8.00	7367.89067	7210.92503	7072.79485	7034.75089	7019.61729
7000.0	8.25	7380.89885	7216.67987	7080.00156	7045.36587	7030.77750
7000.0	8.50	7392.29723	7223.11805	7089.72471	7059.12064	7045.16118
7000.0	8.75	7400.96523	7230.85445	7099.24328	7072.92422	7061.16094
7000.0	9.00	7405.33898	7240.11427	7109.61363	7089.56203	7077.04747
7000.0	9.25	7405.73243	7249.62755	7121.83450	7108.05702	7095.56580
7000.0	9.50	7402.84070	7259.72458	7135.24303	7127.14215	7114.26997
7250.0	6.50	7517.08281	7470.17403	7308.95801	7239.42899	7213.61459
7250.0	6.75	7529.77639	7460.81605	7304.43441	7241.24280	7216.80593
7250.0	7.00	7543.26055	7453.92586	7301.45858	7245.80580	7221.53159
7250.0	7.25	7557.08673	7449.39904	7301.56965	7247.82130	7224.94626
7250.0	7.50	7571.73854	7447.60807	7301.26545	7251.37325	7230.50221
7250.0	7.75	7587.74122	7448.01064	7303.76177	7258.60258	7238.81807
7250.0	8.00	7603.60998	7451.04856	7308.42953	7268.09117	7248.11483
7250.0	8.25	7620.36537	7456.23352	7314.07497	7276.37317	7260.30559
7250.0	8.50	7637.66901	7463.75694	7321.35032	7287.92366	7272.82645
7250.0	8.75	7653.01477	7472.55295	7330.93749	7301.72852	7287.38944
7250.0	9.00	7665.85964	7482.40481	7343.19854	7321.93086	7306.71734
7250.0	9.25	7676.05477	7494.34344	7355.04213	7340.74667	7325.85508
7250.0	9.50	7682.01294	7507.76149	7369.02289	7359.70363	7345.57648
7500.0	6.50	7725.09314	7734.10596	7564.15962	7487.70824	7456.38190
7500.0	6.75	7741.78102	7719.60693	7557.04925	7488.26164	7457.18158
7500.0	7.00	7758.58133	7708.70157	7549.69092	7487.74631	7460.08733
7500.0	7.25	7775.92860	7701.01128	7546.20607	7487.21544	7462.83557
7500.0	7.50	7793.93089	7696.09680	7544.30099	7494.54410	7467.83796
7500.0	7.75	7812.59371	7694.09436	7545.02192	7497.60812	7473.69502
7500.0	8.00	7831.80954	7694.76963	7546.55804	7505.83408	7482.98403
7500.0	8.25	7851.41415	7698.30219	7552.19051	7515.75575	7491.65742
7500.0	8.50	7873.22021	7704.00060	7557.64250	7527.06613	7506.02299
7500.0	8.75	7895.23974	7712.34305	7566.43279	7539.26671	7519.16438
7500.0	9.00	7914.77958	7723.80372	7575.68968	7553.71831	7535.86111
7500.0	9.25	7931.91392	7736.37038	7587.83476	7571.85167	7554.02959
7500.0	9.50	7946.65677	7750.16056	7601.87592	7593.69951	7577.04956
7750.0	6.50	7925.22127	8001.60930	7822.38991	7741.40111	7699.33758
7750.0	6.75	7945.35748	7981.90754	7811.70765	7737.59280	7699.48472
7750.0	7.00	7965.68107	7966.09315	7802.81270	7733.37280	7700.36757
7750.0	7.25	7986.55703	7954.13602	7796.08736	7737.80771	7703.04708
7750.0	7.50	8007.55128	7945.07270	7789.96012	7734.38186	7705.56726
7750.0	7.75	8029.10258	7939.42276	7787.99253	7738.51991	7710.18689
7750.0	8.00	8051.20336	7936.83271	7787.50801	7744.23771	7715.57013
7750.0	8.25	8073.71580	7937.69598	7788.94229	7748.59866	7723.59721
7750.0	8.50	8097.23912	7941.45453	7793.07423	7758.08897	7733.69140
7750.0	8.75	8122.98804	7947.76228	7798.89145	7770.41331	7747.15266
7750.0	9.00	8148.92921	7957.38283	7807.41615	7785.31063	7762.85423
7750.0	9.25	8173.10495	7970.30466	7815.59823	7801.51379	7782.88270
7750.0	9.50	8194.71957	7986.32982	7829.59626	7821.22793	7801.53986
8000.0	6.50	8118.22003	8277.67123	8091.89478	8002.93421	7946.41942
8000.0	6.75	8142.16779	8251.40273	8076.49427	7994.83985	7944.68290
8000.0	7.00	8166.07929	8229.71143	8063.61303	7990.29553	7943.80189
8000.0	7.25	8190.42708	8212.55494	8050.25560	7988.38338	7945.37148
8000.0	7.50	8215.15286	8198.89720	8043.62646	7983.34818	7947.91914
8000.0	7.75	8239.96899	8189.07286	8037.39801	7982.39559	7949.04494
8000.0	8.00	8265.29379	8182.65032	8032.95220	7986.12102	7954.24072
8000.0	8.25	8291.16552	8179.98269	8031.27971	7989.48788	7959.37386
8000.0	8.50	8317.17818	8181.04875	8032.82637	7996.36740	7967.91751
8000.0	8.75	8345.02052	8185.31084	8035.40420	8004.89967	7978.19020
8000.0	9.00	8374.87896	8193.09140	8041.60221	8018.47469	7991.98859
8000.0	9.25	8404.66667	8204.54220	8049.06350	8034.41335	8010.77120
8000.0	9.50	8433.82235	8219.46831	8060.57699	8054.38991	8032.22646
8250.0	6.50	8305.64056	8558.32885	8365.09170	8264.29040	8194.14324
8250.0	6.75	8333.30468	8525.35772	8344.06847	8249.92159	8190.28798
8250.0	7.00	8361.07019	8497.40480	8326.28751	8245.49635	8188.28081
8250.0	7.25	8389.10333	8474.35393	8311.74085	8237.87711	8188.74163
8250.0	7.50	8417.15843	8455.20031	8298.80611	8234.07232	8188.66650
8250.0	7.75	8445.09167	8440.16535	8288.64062	8233.77984	8190.40948
8250.0	8.00	8473.35416	8429.36018	8281.73452	8232.93938	8193.03780
8250.0	8.25	8502.26176	8422.38156	8275.98444	8233.71110	8195.21896
8250.0	8.50	8531.28322	8419.51260	8271.73278	8235.01430	8200.82035
8250.0	8.75	8560.86554	8420.52785	8271.37799	8241.35155	8208.58016
8250.0	9.00	8592.72951	8425.50798	8273.54307	8250.03905	8220.09572
8250.0	9.25	8625.67805	8434.42007	8279.04234	8263.28593	8235.29872
8250.0	9.50	8658.86935	8447.66506	8286.61986	8280.40823	8254.85450
8500.0	6.50	8488.26204	8847.65925	8646.52653	8527.48275	8443.48767
8500.0	6.75	8519.49007	8807.15196	8620.43051	8516.46064	8437.62233
8500.0	7.00	8550.93894	8772.32455	8598.24844	8507.76569	8434.37984
8500.0	7.25	8582.20309	8742.54588	8578.12767	8499.16750	8433.94996
8500.0	7.50	8613.77181	8717.24202	8561.61594	8493.72011	8433.51742
8500.0	7.75	8645.25988	8696.45243	8548.02989	8489.45779	8432.92625
8500.0	8.00	8676.65510	8680.47171	8535.29468	8483.95034	8435.35361
8500.0	8.25	8708.85062	8669.03942	8525.87947	8482.03052	8436.14595
8500.0	8.50	8741.18531	8661.99254	8519.55074	8482.27977	8440.71030
8500.0	8.75	8773.61749	8659.14838	8513.55994	8483.83427	8444.61181
8500.0	9.00	8807.61711	8660.68664	8511.96589	8489.57946	8454.00030
8500.0	9.25	8843.34021	8666.94308	8512.21597	8498.44897	8467.15489
8500.0	9.50	8879.57611	8678.07797	8518.23599	8512.47766	8482.24757
8750.0	6.50	8667.13696	9140.42319	8930.99180	8793.33682	8688.98541
8750.0	6.75	8702.24984	9092.93174	8899.94920	8780.87985	8684.19330
8750.0	7.00	8736.94937	9051.18774	8871.88157	8769.22717	8680.97387
8750.0	7.25	8772.09029	9014.63108	8848.65392	8760.73553	8679.59032
8750.0	7.50	8807.07983	8982.92094	8827.74807	8752.30208	8677.71285
8750.0	7.75	8842.13317	8955.97271	8810.57420	8746.83886	8679.44209
8750.0	8.00	8876.92322	8934.28488	8793.61975	8740.04607	8677.49652
8750.0	8.25	8911.76835	8917.72927	8778.33911	8734.11825	8678.04598
8750.0	8.50	8946.69099	8905.63616	8769.63835	8732.02084	8681.44048
8750.0	8.75	8981.81741	8898.29162	8758.81134	8729.87577	8682.78260
8750.0	9.00	9017.60398	8895.73883	8752.95480	8731.75520	8689.74262
8750.0	9.25	9055.23643	8898.02851	8748.46925	8736.77643	8698.44677
8750.0	9.50	9094.10261	8905.67101	8753.33335	8749.88274	8710.42227
9000.0	6.50	8843.38862	9437.23838	9217.88640	9058.68380	8931.54429
9000.0	6.75	8880.98358	9384.01279	9182.89078	9046.09856	8928.45615
9000.0	7.00	8919.79872	9335.99385	9152.08374	9035.09221	8925.67951
9000.0	7.25	8958.50380	9292.17676	9123.95824	9024.62529	8924.39094
9000.0	7.50	8996.76586	9253.60610	9097.82559	9014.79924	8923.54136
9000.0	7.75	9035.34278	9220.42100	9077.70030	9007.42323	8923.80863
9000.0	8.00	9073.31521	9192.73853	9056.92405	9000.06534	8923.94815
9000.0	8.25	9111.12231	9170.46139	9039.30303	8993.10180	8924.51976
9000.0	8.50	9148.77341	9153.15389	9023.72470	8987.12351	8925.49011
9000.0	8.75	9186.45669	9140.99682	9010.03403	8982.75893	8926.41743
9000.0	9.00	9225.07706	9133.90759	8997.19496	8977.68998	8927.30946
9000.0	9.25	9264.72031	9132.20205	8994.27741	8984.49624	8935.07461
9000.0	9.50	9306.05132	9135.88501	8987.69454	8988.38410	8944.39051
9250.0	6.50	9016.32575	9733.24727	9497.23023	9313.98437	9164.42689
9250.0	6.75	9057.67185	9676.08021	9464.75772	9307.06805	9166.22895
9250.0	7.00	9100.38135	9622.40483	9432.54618	9297.62043	9165.84979
9250.0	7.25	9142.80025	9572.23074	9403.54566	9288.62215	9166.06505
9250.0	7.50	9185.18679	9527.21928	9371.61494	9277.70120	9166.55778
9250.0	7.75	9227.21868	9487.97733	9347.54350	9269.87922	9168.57049
9250.0	8.00	9268.68837	9453.96107	9324.97398	9262.41884	9169.03271
9250.0	8.25	9309.28239	9425.54134	9301.19758	9253.24710	9170.37880
9250.0	8.50	9349.31064	9402.64718	9279.56202	9242.24751	9169.78299
9250.0	8.75	9389.53973	9385.04901	9262.14430	9237.13630	9168.89225
9250.0	9.00	9429.96806	9372.84435	9250.88541	9235.12012	9170.48559
9250.0	9.25	9471.10777	9366.63630	9239.55646	9232.76529	9175.69904
9250.0	9.50	9514.15533	9365.79668	9226.40067	9228.23409	9181.23714
9500.0	6.50	9184.95118	10020.53783	9767.37728	9556.22192	9382.50629
9500.0	6.75	9230.15601	9962.34788	9735.02227	9555.32418	9391.99524
9500.0	7.00	9277.16516	9906.87573	9708.07911	9553.33977	9397.92558
9500.0	7.25	9323.96151	9852.92784	9678.35801	9547.01069	9402.83589
9500.0	7.50	9370.75718	9802.84562	9650.72162	9541.03595	9407.03113
9500.0	7.75	9416.39199	9758.36459	9617.20508	9530.95644	9411.04817
9500.0	8.00	9461.63588	9718.56158	9589.34049	9520.37643	9414.46782
9500.0	8.25	9504.90207	9684.69533	9567.47669	9513.88214	9414.73546
9500.0	8.50	9547.78538	9656.34177	9544.62283	9504.98289	9415.02726
9500.0	8.75	9590.62063	9633.16690	9524.86198	9499.76801	9416.16156
9500.0	9.00	9633.50135	9615.25451	9504.86591	9492.79778	9416.02151
