Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
5000.0	5.5	4778.11635	5241.82362	5293.74179	5219.26684	5183.31398
5000.0	6.0	4958.37761	5255.83924	5250.09094	5190.45157	5163.87231
5100.0	4.0	5025.54087	5388.07422	5371.50209	5286.04701	5245.55374
5100.0	4.5	5012.76797	5385.67391	5379.00491	5295.37370	5255.24363
5100.0	5.0	5195.95412	5386.96215	5322.23903	5247.85733	5215.73901
5100.0	5.5	5124.92654	5367.14692	5324.88058	5255.37689	5223.88498
5100.0	6.0	5056.86572	5344.79954	5328.86770	5268.32937	5238.51613
5200.0	4.0	5408.38902	5509.60659	5407.50157	5326.19681	5292.20314
5200.0	4.5	5371.33135	5499.09906	5409.84557	5331.79662	5298.64787
5200.0	5.0	5104.01694	5491.14531	5492.71452	5410.92879	5370.14825
5200.0	5.5	5258.14695	5477.57976	5426.20485	5356.58710	5324.96498
5200.0	6.0	5181.36087	5448.38277	5421.81581	5360.29148	5330.32491
5300.0	4.0	5281.33145	5623.64066	5592.24302	5505.87775	5463.49255
5300.0	4.5	5270.84143	5619.43317	5596.12438	5511.45486	5469.34571
5300.0	5.0	5447.34458	5592.58669	5515.65095	5443.44403	5411.59004
5300.0	5.5	5390.18771	5584.27621	5525.32740	5456.66254	5425.27155
5300.0	6.0	5316.41383	5560.98330	5524.39530	5462.33381	5432.08200
5400.0	4.0	5403.42591	5738.23073	5699.79952	5612.89184	5569.44060
5400.0	4.5	5624.65275	5716.77673	5616.01094	5539.01286	5505.32786
5400.0	5.0	5364.42617	5726.37422	5711.14192	5628.20115	5585.46683
5400.0	5.5	5517.19160	5685.90400	5619.50949	5551.84686	5520.61122
5400.0	6.0	5249.40659	5690.19610	5725.92313	5652.84374	5611.76801
5500.0	4.0	5528.68259	5855.51967	5807.93464	5719.93335	5675.15441
5500.0	4.5	5514.72909	5844.14190	5807.17941	5721.85193	5677.44672
5500.0	5.0	5493.47787	5841.63290	5817.66031	5734.23519	5690.23347
5500.0	5.5	5433.36843	5814.75054	5816.34318	5739.20053	5697.26789
5500.0	6.0	5378.30917	5805.56999	5831.86770	5758.34611	5716.51590
5600.0	4.0	5857.28225	5924.35266	5794.01621	5709.72217	5672.91411
5600.0	4.5	5828.51717	5899.35245	5787.88947	5711.34214	5676.73547
5600.0	5.0	5610.09829	5941.50751	5915.84451	5835.72805	5792.17039
5600.0	5.5	5566.24079	5931.25584	5924.61945	5847.61472	5804.70116
5600.0	6.0	5702.23659	5875.61120	5814.07289	5752.18434	5721.08875
5700.0	4.0	5761.44301	6086.49811	6022.47303	5931.37319	5883.34292
5700.0	4.5	5762.27614	6076.44090	6022.14360	5934.71529	5886.89791
5700.0	5.0	5906.95354	5982.12071	5880.52371	5810.08270	5777.08229
5700.0	5.5	5861.79343	5968.89225	5883.37692	5817.41653	5785.45725
5700.0	6.0	5636.68655	6032.02886	6040.65297	5967.04214	5923.35550
5800.0	4.0	5872.29869	6203.02111	6130.16188	6036.97021	5986.92732
5800.0	4.5	5874.14656	6176.57431	6120.47611	6035.67912	5988.10315
5800.0	5.0	6023.24215	6087.03203	5978.08426	5907.17975	5873.23277
5800.0	5.5	6012.26808	6099.22372	6004.70564	5938.29522	5905.29423
5800.0	6.0	5765.20235	6143.44492	6143.54963	6070.02890	6025.17408
5900.0	4.0	5979.93289	6320.35619	6238.20691	6142.09555	6089.63319
5900.0	4.5	6164.58343	6224.16788	6088.31114	6008.50155	5970.53404
5900.0	5.0	5976.10001	6275.47101	6226.78608	6145.65565	6097.48514
5900.0	5.5	5915.11101	6239.01940	6210.21306	6132.98634	6086.29306
5900.0	6.0	6054.98453	6162.22263	6079.54981	6019.28695	5987.32826
6000.0	4.0	6083.95408	6438.81572	6346.77719	6247.11656	6191.84203
6000.0	4.5	6097.36220	6402.03949	6330.47303	6242.65900	6190.91199
6000.0	5.0	6243.26165	6297.23742	6173.16532	6100.38832	6063.78948
6000.0	5.5	6065.20976	6373.55776	6335.24069	6257.98299	6209.22745
6000.0	6.0	5989.33900	6338.00152	6322.92109	6249.39239	6201.93245
6100.0	4.0	6352.67053	6482.62048	6305.25937	6207.46596	6160.60298
6100.0	4.5	6363.05565	6441.20790	6284.46790	6198.11146	6155.31901
6100.0	5.0	6188.26324	6480.18435	6416.44349	6333.27649	6280.76037
6100.0	5.5	6183.84462	6483.02987	6436.88467	6359.14306	6308.27137
6100.0	6.0	6288.27936	6360.57733	6263.21052	6203.40829	6170.29769
6200.0	4.0	6433.72040	6595.51831	6408.91703	6306.45592	6256.35989
6200.0	4.5	6456.06924	6550.90402	6385.72427	6296.66697	6251.18286
6200.0	5.0	6449.69218	6510.15267	6370.51192	6294.42036	6253.83050
6200.0	5.5	6300.89367	6590.33123	6538.35298	6461.53922	6409.27439
6200.0	6.0	6399.76942	6459.77639	6355.35557	6295.23728	6261.08356
6300.0	4.0	6380.82117	6801.43808	6672.60884	6557.30314	6491.78171
6300.0	4.5	6403.00121	6738.16280	6640.11197	6544.56386	6483.96121
6300.0	5.0	6423.32855	6721.14350	6640.01187	6553.54998	6495.13568
6300.0	5.5	6382.23680	6666.17780	6610.21788	6534.54068	6481.38203
6300.0	6.0	6346.00187	6645.53228	6610.45420	6540.92432	6490.23790
6400.0	4.0	6581.91802	6835.30078	6617.38208	6498.92617	6439.60358
6400.0	4.5	6624.66388	6768.13317	6586.51878	6490.56632	6438.70738
6400.0	5.0	6522.55916	6832.60264	6744.12562	6655.35208	6593.39179
6400.0	5.5	6630.73864	6684.09485	6548.51574	6478.15735	6437.30997
6400.0	6.0	6613.27707	6658.92376	6541.23894	6479.78501	6442.75258
6500.0	4.0	6556.36717	7048.18604	6893.39652	6763.41280	6690.03001
6500.0	4.5	6593.44178	6974.69769	6857.16801	6753.29309	6685.00850
6500.0	5.0	6621.33363	6945.63227	6848.50294	6756.87043	6691.01944
6500.0	5.5	6725.67516	6786.92576	6644.91934	6572.75365	6529.37586
6500.0	6.0	6711.59324	6755.63676	6632.12183	6569.69671	6530.82225
6600.0	4.0	6640.18432	7173.24422	7004.36234	6865.55100	6787.96572
6600.0	4.5	6686.95646	7099.82184	6971.65217	6862.18947	6789.23027
6600.0	5.0	6719.89252	7061.16388	6954.20605	6858.92410	6788.51064
6600.0	5.5	6720.41121	7009.67499	6929.74437	6850.01180	6787.13007
6600.0	6.0	6686.48805	6962.71488	6905.01963	6834.36387	6776.14034
6700.0	4.0	6792.12294	7193.44645	6940.79108	6798.37005	6725.62641
6700.0	4.5	6771.12906	7219.15633	7080.38257	6964.67558	6886.86808
6700.0	5.0	6811.05329	7175.90495	7059.96313	6960.56039	6885.21377
6700.0	5.5	6818.40021	7117.82572	7030.45743	6948.59919	6881.76786
6700.0	6.0	6938.47478	6993.68829	6857.38024	6791.13410	6746.10226
6800.0	4.0	6859.06265	7315.51837	7049.84325	6897.67100	6820.56873
6800.0	4.5	6852.53935	7340.30300	7190.41611	7067.44764	6984.25042
6800.0	5.0	6976.58033	7170.21447	6979.60725	6879.96855	6815.12976
6800.0	5.5	6914.78693	7227.99779	7133.05019	7048.47296	6977.12480
6800.0	6.0	6898.80993	7175.94185	7104.05933	7031.24254	6966.14880
6900.0	4.0	6924.25511	7438.90834	7159.42729	6996.67685	6915.26522
6900.0	4.5	6929.32693	7460.05328	7298.86230	7167.90718	7079.17193
6900.0	5.0	7050.05948	7281.99292	7084.28430	6979.67145	6909.24304
6900.0	5.5	6999.60693	7329.36526	7227.46123	7139.96748	7064.04073
6900.0	6.0	6998.97803	7282.49166	7204.03923	7129.66917	7060.51496
