Teff	log(g)	T_BB_u	T_BB_g	T_BB_r	T_BB_i	T_BB_z
6000.0	6.0	6016.10206	6337.41491	6328.23951	6254.74343	6193.43725
6100.0	4.0	6362.04933	6487.72731	6313.76618	6212.09035	6153.97489
6100.0	4.5	6374.51354	6445.80231	6292.26299	6202.07890	6149.55772
6100.0	5.0	6201.60734	6480.52313	6422.96310	6338.58289	6273.27875
6100.0	5.5	6202.06965	6483.00068	6442.94389	6364.38021	6300.67428
6100.0	6.0	6303.97723	6363.05009	6269.46590	6206.04197	6164.79120
6200.0	4.0	6443.24191	6600.90258	6417.66145	6311.60590	6249.32203
6200.0	4.5	6468.19118	6555.78536	6393.83953	6300.95971	6245.30032
6200.0	5.0	6462.02301	6514.33131	6377.95248	6297.81226	6248.55405
6200.0	5.5	6317.53559	6590.47549	6544.49957	6466.83050	6401.86763
6200.0	6.0	6415.16936	6462.60489	6361.78303	6297.95045	6255.90016
6300.0	4.0	6384.22222	6802.77909	6680.74885	6565.35932	6481.08245
6300.0	4.5	6411.20775	6739.16752	6647.51781	6551.08210	6475.49042
6300.0	5.0	6435.10741	6721.82469	6646.92503	6559.41374	6487.57565
6300.0	5.5	6397.62705	6666.47028	6616.39933	6539.89800	6474.18673
6300.0	6.0	6366.88530	6645.43990	6616.09250	6546.24708	6482.72755
6400.0	4.0	6592.53544	6840.99477	6627.03674	6505.95526	6430.92817
6400.0	4.5	6637.91760	6773.43935	6595.25522	6495.73661	6432.32209
6400.0	5.0	6534.20453	6833.37281	6751.21519	6661.60082	6585.68740
6400.0	5.5	6644.90933	6688.25023	6555.81332	6481.57838	6432.64172
6400.0	6.0	6628.59372	6662.44007	6548.01281	6482.73492	6438.19459
6500.0	4.0	6558.71075	7049.71625	6902.36346	6773.50358	6677.28324
6500.0	4.5	6601.62935	6975.97755	6865.11709	6761.02807	6675.52969
6500.0	5.0	6633.06953	6946.51085	6855.80866	6763.57038	6683.13174
6500.0	5.5	6740.33365	6791.32597	6652.41893	6576.43160	6524.85411
6500.0	6.0	6727.04097	6759.44261	6639.06216	6572.80509	6526.54741
6600.0	4.0	6642.04699	7174.81146	7013.81301	6876.68097	6773.98249
6600.0	4.5	6695.23760	7101.19311	6979.92513	6870.73126	6778.98935
6600.0	5.0	6731.98021	7062.12175	6961.77404	6866.14970	6780.36532
6600.0	5.5	6734.54387	7010.31230	6936.44618	6856.14385	6780.29819
6600.0	6.0	6704.60641	6962.96289	6911.08510	6840.05643	6769.53908
6700.0	4.0	6800.62190	7198.93681	6951.84269	6808.37002	6713.54176
6700.0	4.5	6779.49132	7220.56506	7088.99982	6974.12126	6875.73425
6700.0	5.0	6823.55142	7176.89391	7067.78449	6968.41799	6876.69401
6700.0	5.5	6832.69560	7118.54082	7037.34227	6955.11550	6874.98401
6700.0	6.0	6954.86291	6997.91015	6864.73979	6794.78511	6742.30496
6800.0	4.0	6866.64327	7320.85509	7061.44060	6908.70828	6806.95679
6800.0	4.5	6860.91023	7341.68027	7199.41546	7077.92203	6972.01856
6800.0	5.0	6993.89756	7175.21283	6988.80173	6886.30181	6808.81166
6800.0	5.5	6929.47204	7228.73393	7140.13409	7055.43233	6970.30777
6800.0	6.0	6916.50491	7176.29445	7110.42590	7037.40196	6960.12534
6900.0	4.0	6930.85177	7444.03294	7171.60899	7008.85028	6899.92612
6900.0	4.5	6937.57099	7461.33065	7308.27200	7179.51586	7065.67112
6900.0	5.0	7067.90385	7286.80981	7093.77851	6986.72499	6902.37629
6900.0	5.5	7014.78446	7330.08665	7234.74062	7147.41191	7057.13303
6900.0	6.0	7016.79418	7282.85302	7210.55730	7136.14477	7054.74542
