Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
4100.0	4.0	3778.03987	4161.67398	4142.83158	4188.19970	4185.06461
4100.0	4.5	3774.48676	4131.22609	4119.85346	4187.04814	4193.03433
4100.0	5.0	3782.93354	4102.08323	4124.34614	4185.47358	4190.06761
4100.0	5.5	3786.24614	4082.97234	4119.92546	4185.28629	4191.19090
4200.0	4.0	3888.44120	4293.10633	4304.39561	4307.47009	4292.33706
4200.0	4.5	3869.52323	4260.20934	4277.89487	4303.77123	4295.28403
4200.0	5.0	3869.29246	4226.32940	4265.91962	4301.19758	4296.78273
4200.0	5.5	3871.46722	4199.00611	4254.03527	4297.27042	4295.71029
4300.0	4.0	4006.37842	4420.13377	4450.72695	4419.42915	4396.31997
4300.0	4.5	3983.58782	4395.39687	4434.30800	4423.04860	4404.10498
4300.0	5.0	3969.26775	4361.23209	4414.86994	4423.29191	4410.30349
4300.0	5.5	3963.48624	4321.53266	4390.34564	4412.96340	4404.66856
4400.0	4.0	4131.68174	4548.01783	4585.17904	4532.05663	4504.36098
4400.0	4.5	4104.38381	4528.76904	4577.59841	4539.55602	4514.00859
4400.0	5.0	4073.30635	4492.23532	4555.29768	4539.34887	4519.23085
4400.0	5.5	4058.76588	4447.76741	4526.77816	4528.87699	4514.33410
4500.0	4.0	4260.72270	4676.38662	4710.92832	4644.51621	4614.01231
4500.0	4.5	4230.42166	4657.88697	4707.13097	4651.55538	4622.04947
4500.0	5.0	4195.29764	4628.35764	4695.71834	4656.19891	4629.81027
4500.0	5.5	4168.68573	4590.50609	4674.90139	4656.78408	4636.03116
4600.0	4.0	4389.74238	4802.60853	4830.57857	4756.26685	4723.73253
4600.0	4.5	4356.30774	4784.10989	4827.97345	4761.84617	4729.72463
4600.0	5.0	4318.67272	4762.68613	4826.91794	4772.81678	4742.59568
4600.0	5.5	4279.36889	4723.77634	4808.78734	4773.51821	4747.67067
4700.0	4.0	4519.47145	4926.71995	4946.73117	4867.30183	4832.94963
4700.0	4.5	4487.65713	4910.89644	4947.51267	4874.81395	4840.80260
4700.0	5.0	4445.62783	4891.90191	4949.01692	4884.63742	4851.60940
4700.0	5.5	4401.14881	4859.24756	4939.85694	4890.74986	4860.86808
4800.0	4.0	4647.25999	5046.47411	5058.68302	4975.95853	4940.11431
4800.0	4.5	4618.60650	5035.21608	5063.18010	4985.92039	4950.29748
4800.0	5.0	4575.12271	5018.86965	5067.08782	4995.84829	4960.70430
4800.0	5.5	4528.12953	4998.39388	5071.21928	5010.38187	4976.73143
4900.0	4.0	4779.60277	5169.23050	5173.45451	5088.19323	5051.04125
4900.0	4.5	4746.90623	5155.37743	5174.43273	5093.83264	5056.77355
4900.0	5.0	4705.30512	5142.74538	5182.00558	5106.53112	5069.70978
4900.0	5.5	4650.99162	5120.11133	5184.50428	5117.33845	5081.53278
5000.0	4.0	4905.17105	5285.93515	5284.14164	5197.93609	5158.96028
5000.0	4.5	4876.06583	5276.11689	5287.46249	5204.41624	5165.23112
5000.0	5.0	4833.73719	5263.49202	5293.86693	5215.23864	5176.45708
5000.0	5.5	4780.14593	5242.34081	5296.42193	5224.86959	5187.15869
5100.0	4.0	5031.77060	5401.68383	5393.90711	5307.31360	5266.56525
5100.0	4.5	5003.66173	5392.86795	5396.37732	5311.83682	5270.85087
5100.0	5.0	4963.93234	5383.40151	5404.76985	5323.87416	5283.27725
5100.0	5.5	4905.49254	5366.18083	5409.88619	5332.82405	5292.05226
5200.0	4.0	5158.07175	5516.88911	5502.46980	5415.06673	5373.07922
5200.0	4.5	5132.45774	5509.74353	5506.12983	5420.61804	5378.09863
5200.0	5.0	5095.67034	5502.18269	5515.41040	5433.28638	5391.35050
5200.0	5.5	5040.33990	5489.41413	5524.76753	5446.15461	5404.15467
5300.0	4.0	5284.86050	5633.89620	5613.43914	5525.45238	5482.02926
5300.0	4.5	5261.01204	5625.64354	5615.11596	5529.10011	5485.29893
5300.0	5.0	5223.77003	5617.19508	5623.16311	5540.31755	5497.12698
5300.0	5.5	5170.53112	5606.21003	5633.28477	5553.75473	5510.75077
5400.0	4.0	5408.67648	5749.20345	5722.02246	5633.50334	5588.64479
5400.0	4.5	5386.61150	5740.53281	5723.30729	5636.70275	5591.67094
5400.0	5.0	5355.50469	5734.50511	5733.22439	5650.01680	5605.53568
5400.0	5.5	5302.77954	5722.08379	5740.62654	5660.80467	5616.89706
5500.0	4.0	5528.64459	5863.97562	5830.46710	5741.38731	5695.22640
5500.0	4.5	5511.95205	5855.59801	5831.09447	5743.90116	5697.06796
5500.0	5.0	5487.58537	5854.33891	5845.77302	5761.60827	5715.29837
5500.0	5.5	5431.10340	5835.12724	5846.55400	5766.56520	5721.46675
5600.0	4.0	5642.82454	5978.51653	5939.51110	5849.50804	5801.21472
5600.0	4.5	5630.68204	5968.70909	5939.32676	5851.84329	5803.45563
5600.0	5.0	5606.11241	5959.27104	5946.70042	5864.16254	5817.43329
5600.0	5.5	5558.59230	5948.80119	5954.10604	5874.31739	5827.96021
5700.0	4.0	5757.12792	6094.93892	6049.83078	5958.95101	5909.37395
5700.0	4.5	5749.86328	6083.96968	6048.40191	5960.39316	5910.23700
5700.0	5.0	5728.83399	6071.71940	6053.35068	5970.93008	5922.81909
5700.0	5.5	5664.31107	6032.23281	6036.02671	5961.12684	5915.84837
5800.0	4.0	5866.83407	6212.06258	6160.14739	6067.88801	6016.13941
5800.0	4.5	5859.89951	6189.74568	6149.45821	6062.54005	6011.83347
5800.0	5.0	5847.10974	6183.57576	6159.58651	6076.76609	6026.86881
5800.0	5.5	5812.77901	6175.49701	6168.90094	6089.81647	6040.70978
5900.0	4.0	5972.83410	6329.66937	6270.22212	6175.47785	6121.90774
5900.0	4.5	5978.18218	6308.54788	6264.28330	6176.97221	6124.42134
5900.0	5.0	5964.47963	6296.02291	6266.25134	6183.34922	6131.53110
5900.0	5.5	5940.96417	6293.03530	6279.44433	6199.77920	6148.68650
6000.0	4.0	6077.08521	6447.50670	6377.28036	6278.07624	6220.56169
6000.0	4.5	6085.09073	6417.84513	6366.61581	6277.82843	6222.95970
6000.0	5.0	6079.02354	6404.45987	6367.94511	6284.54842	6230.75679
6000.0	5.5	6055.99627	6396.74843	6377.52731	6298.44430	6245.75385
6100.0	4.0	6182.62626	6570.08835	6490.52510	6387.87710	6327.53339
6100.0	4.5	6193.26977	6531.58435	6471.84132	6381.29479	6324.01615
