Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
8000.0	7.75	8250.43300	8188.97142	8031.00793	7980.97692	7945.24286
8000.0	8.00	8277.78608	8182.60842	8028.39390	7984.65298	7949.04540
8000.0	8.25	8304.77002	8180.04435	8027.66276	7987.81540	7954.59883
8000.0	8.50	8331.59102	8181.23612	8029.79351	7994.91066	7963.48271
8000.0	8.75	8359.71241	8185.70571	8032.09957	8003.31510	7973.74388
8000.0	9.00	8390.01197	8193.76965	8035.53428	8017.15620	7988.58729
8000.0	9.25	8419.91841	8205.49018	8044.71669	8032.18319	8006.65762
8000.0	9.50	8448.66512	8220.69371	8056.22043	8052.13368	8028.00290
8250.0	6.50	8276.68710	8558.76268	8360.33577	8263.05045	8191.01151
8250.0	6.75	8316.80734	8525.61280	8335.73230	8248.67863	8186.25182
8250.0	7.00	8354.19175	8497.52400	8320.37303	8244.17316	8182.58987
8250.0	7.25	8389.67576	8474.32694	8304.17335	8236.53529	8184.56936
8250.0	7.50	8423.69961	8455.11897	8291.49513	8232.68814	8182.64330
8250.0	7.75	8455.15006	8440.06165	8283.45561	8232.33531	8185.72374
8250.0	8.00	8485.96226	8429.27718	8277.96854	8231.38540	8188.17242
8250.0	8.25	8516.43977	8422.43521	8272.58465	8232.26460	8189.16158
8250.0	8.50	8546.63573	8419.71612	8267.77169	8233.31111	8195.37029
8250.0	8.75	8576.63212	8420.93105	8266.55892	8239.10416	8203.08185
8250.0	9.00	8608.82808	8426.19821	8268.69745	8247.77801	8216.86897
8250.0	9.25	8642.21352	8435.42276	8274.18682	8261.00042	8230.15543
8250.0	9.50	8675.49532	8448.99099	8281.56846	8278.94474	8249.42049
8500.0	6.50	8449.99716	8848.17426	8639.75796	8526.15913	8439.91580
8500.0	6.75	8496.23505	8807.47866	8614.51182	8515.17025	8432.56588
8500.0	7.00	8539.59536	8772.50101	8593.21300	8506.54786	8430.77598
8500.0	7.25	8579.99640	8742.54051	8572.77111	8497.61218	8429.03521
8500.0	7.50	8618.29823	8717.13305	8556.91130	8492.24227	8426.74090
8500.0	7.75	8654.72999	8696.31547	8543.93953	8488.07934	8426.42599
8500.0	8.00	8689.66833	8680.37468	8530.72530	8482.27447	8428.73022
8500.0	8.25	8723.60766	8669.03060	8521.74978	8480.46676	8430.17149
8500.0	8.50	8757.36129	8662.17772	8512.18460	8481.02628	8434.34153
8500.0	8.75	8790.44438	8659.56190	8508.25951	8481.52208	8439.70092
8500.0	9.00	8824.87265	8661.40437	8506.64874	8487.24487	8449.12525
8500.0	9.25	8860.70548	8668.02935	8508.81626	8495.05088	8460.85196
8500.0	9.50	8897.20141	8679.52046	8512.63728	8511.01755	8477.41537
8750.0	6.50	8619.14140	9141.09613	8925.89351	8792.39697	8686.93057
8750.0	6.75	8671.78123	9093.37536	8892.93467	8779.70133	8678.71461
8750.0	7.00	8720.22211	9051.41398	8865.13835	8767.81802	8673.86561
8750.0	7.25	8766.35151	9014.67413	8842.74508	8759.38092	8673.03514
8750.0	7.50	8809.60286	8982.82893	8821.91848	8750.73542	8672.15300
8750.0	7.75	8850.71094	8955.81900	8805.84669	8745.51169	8672.49581
8750.0	8.00	8889.40191	8934.15176	8787.40092	8737.76391	8671.40999
8750.0	8.25	8926.89042	8917.67551	8774.52011	8730.69017	8671.60463
8750.0	8.50	8963.62690	8905.78775	8761.53285	8730.79915	8675.65107
8750.0	8.75	8999.68221	8898.71586	8752.93578	8727.50599	8675.69814
8750.0	9.00	9036.01384	8896.47231	8747.09683	8729.35649	8683.87750
8750.0	9.25	9073.98982	8899.18495	8742.36371	8735.33352	8692.97647
8750.0	9.50	9113.16566	8907.25718	8752.64829	8748.33358	8705.16924
9000.0	6.50	8785.59219	9438.04259	9204.46541	9058.19641	8928.35538
9000.0	6.75	8843.00597	9384.55281	9172.95965	9044.19180	8924.24256
9000.0	7.00	8897.75873	9336.30087	9142.93261	9033.08192	8919.40821
9000.0	7.25	8949.11158	9292.26149	9115.40779	9022.51299	8917.27523
9000.0	7.50	8996.72103	9253.54765	9092.36005	9011.37738	8915.45627
9000.0	7.75	9042.53195	9220.28371	9070.29565	9005.17682	8914.99606
9000.0	8.00	9085.25014	9192.63047	9049.91837	8997.76251	8915.81705
9000.0	8.25	9126.24043	9170.44120	9032.59439	8990.75311	8915.00393
9000.0	8.50	9166.01090	9153.32224	9017.18360	8984.73764	8917.85024
9000.0	8.75	9204.92413	9141.44227	9003.56820	8980.33515	8920.01799
9000.0	9.00	9244.77744	9134.67891	8988.69916	8975.93516	8920.63489
9000.0	9.25	9284.89171	9133.40928	8993.49225	8982.96842	8929.41766
9000.0	9.50	9326.41750	9137.60416	8980.25141	8985.62136	8940.07570
9250.0	6.50	8949.52498	9734.27342	9484.64774	9312.34073	9163.48816
9250.0	6.75	9012.28477	9676.75584	9453.17427	9305.25814	9162.29629
9250.0	7.00	9072.94468	9622.79119	9421.88543	9295.67928	9159.36900
9250.0	7.25	9129.30322	9572.38440	9390.90338	9287.91007	9156.43885
9250.0	7.50	9182.56915	9527.20298	9365.12342	9274.21481	9157.72911
9250.0	7.75	9232.86211	9487.89136	9339.07246	9267.64064	9159.76361
9250.0	8.00	9280.25323	9453.90005	9314.44707	9261.41437	9160.18769
9250.0	8.25	9324.44712	9425.57421	9293.65607	9250.87049	9160.13107
9250.0	8.50	9367.21483	9402.84172	9270.02449	9240.58819	9160.76681
9250.0	8.75	9408.90927	9385.53103	9254.75077	9235.81647	9159.77631
9250.0	9.00	9449.19118	9373.69170	9249.94369	9233.65299	9164.65048
9250.0	9.25	9492.43972	9367.93250	9238.54547	9231.25789	9168.26235
9250.0	9.50	9535.68602	9367.65748	9216.58900	9225.14875	9172.33752
9500.0	6.50	9110.01071	10021.79591	9754.83393	9555.50110	9381.49102
9500.0	6.75	9178.03806	9963.22639	9720.08741	9554.02076	9387.03032
9500.0	7.00	9244.56911	9907.37300	9697.08965	9551.98415	9391.74867
9500.0	7.25	9306.98537	9853.15954	9666.87918	9545.02814	9394.63526
9500.0	7.50	9365.79345	9802.92381	9637.30461	9540.37848	9396.48666
9500.0	7.75	9420.70908	9758.31624	9607.21711	9530.02217	9400.78545
9500.0	8.00	9472.33207	9718.52800	9577.78917	9518.90816	9402.34720
9500.0	8.25	9520.17822	9684.73312	9563.52658	9512.58549	9404.87039
9500.0	8.50	9565.97343	9656.55319	9541.00494	9503.61789	9405.25922
9500.0	8.75	9611.02969	9633.66727	9523.54842	9498.38836	9406.55524
9500.0	9.00	9655.20474	9616.16115	9499.08981	9490.46306	9405.87416
9500.0	9.25	9698.68043	9605.64084	9483.49676	9484.57011	9408.02608
9500.0	9.50	9741.90899	9600.75200	9468.24719	9478.09867	9411.97320
9750.0	6.50	9266.49708	10305.68163	10013.37313	9781.98541	9584.62712
9750.0	6.75	9340.27864	10246.11824	9992.67876	9793.38940	9601.15237
9750.0	7.00	9412.72191	10188.27863	9958.86582	9795.95962	9613.36801
9750.0	7.25	9481.73612	10131.87784	9932.67595	9795.72657	9621.47229
9750.0	7.50	9546.53997	10078.48111	9904.04477	9793.15930	9626.54207
9750.0	7.75	9606.96306	10029.81610	9885.95946	9789.58315	9635.23992
9750.0	8.00	9663.34021	9985.40402	9858.00388	9781.65727	9640.81465
9750.0	8.25	9715.57700	9946.51403	9833.80815	9776.66926	9644.72563
9750.0	8.50	9764.74816	9912.93925	9800.59540	9764.69519	9645.25125
9750.0	8.75	9811.99329	9884.66646	9775.67903	9753.20212	9647.98219
9750.0	9.00	9858.14907	9861.71506	9754.01416	9746.47746	9647.67966
9750.0	9.25	9904.22628	9845.06427	9725.99403	9732.81069	9649.52134
9750.0	9.50	9950.52292	9834.82670	9709.33718	9727.27736	9653.39187
10000.0	6.50	9415.87077	10573.07571	10243.80719	9985.69217	9767.44066
10000.0	6.75	9497.40994	10515.15531	10232.81098	10003.36168	9795.59041
10000.0	7.00	9576.32591	10457.46003	10209.28950	10020.63530	9816.16180
10000.0	7.25	9652.21910	10401.61690	10192.96738	10024.78632	9833.82305
