Teff log(g) y1 y2 y
6800.0 4.0 0.6864 -0.0029 0.6835
6900.0 4.0 0.674 -0.0001 0.6739
7000.0 4.0 0.673 0.0005 0.6735
7200.0 4.0 0.6356 0.0021 0.6377
7400.0 4.0 0.5685 -0.0004 0.5681
7600.0 4.0 0.6008 0.0055 0.6063
7800.0 4.0 0.6015 0.0079 0.6094
8000.0 4.0 0.5183 0.009 0.5273
8200.0 4.0 0.4958 0.0092 0.505
8400.0 4.0 0.4966 0.0086 0.5052
8600.0 4.0 0.489 0.0079 0.4969
8800.0 4.0 0.4734 0.0072 0.48059999999999997
9000.0 4.0 0.4607 0.0073 0.46799999999999997
9200.0 4.0 0.4524 0.0067 0.4591
9400.0 4.0 0.4499 0.0056 0.4555
9600.0 4.0 0.4483 0.0053 0.4536
9800.0 4.0 0.448 0.0029 0.4509
10000.0 4.0 0.4479 0.0016 0.4495
10200.0 4.0 0.4463 0.0003 0.4466
10400.0 4.0 0.4466 -0.0009 0.4457
10600.0 4.0 0.4472 -0.0021 0.4451
10800.0 4.0 0.4473 -0.0032 0.4441
11000.0 4.0 0.4463 -0.0042 0.4421
11200.0 4.0 0.4454 -0.005 0.4404
11400.0 4.0 0.4062 -0.0035 0.4027
11600.0 4.0 0.4028 -0.004 0.3988
11800.0 4.0 0.4373 -0.0067 0.43060000000000004
12000.0 4.0 0.4325 -0.0069 0.4256
2300.0 4.5 1.0486 0.1482 1.1968
2400.0 4.5 1.4019 0.1235 1.5253999999999999
2500.0 4.5 1.8265 0.0331 1.8596
2600.0 4.5 2.0861 0.0061 2.0922
2700.0 4.5 1.9799 0.0091 1.989
2900.0 4.5 1.8289 0.0119 1.8408
3100.0 4.5 1.6989 0.0157 1.7146000000000001
3200.0 4.5 1.5965 0.0163 1.6128
3300.0 4.5 1.5183 0.0181 1.5364
3400.0 4.5 1.4558 0.0175 1.4733
3500.0 4.5 1.4144 0.0169 1.4313
3600.0 4.5 1.3732 0.0153 1.3885
3700.0 4.5 1.3447 0.0122 1.3569
3800.0 4.5 1.3349 0.0073 1.3422
3900.0 4.5 1.329 0.0032 1.3322
4000.0 4.5 1.3472 -0.0028 1.3444
4100.0 4.5 1.3362 -0.0069 1.3293000000000001
4200.0 4.5 1.297 -0.008 1.289
4300.0 4.5 1.2589 -0.0036 1.2552999999999999
4400.0 4.5 1.1784 -0.0007 1.1777
4500.0 4.5 1.1147 0.003 1.1177
4600.0 4.5 1.0849 0.0046 1.0895
4700.0 4.5 1.048 0.0055 1.0535
4800.0 4.5 1.0207 0.0052 1.0259
4900.0 4.5 0.9641 0.005 0.9691
5100.0 4.5 0.9379 0.0038 0.9417
