Teff log(g) y1 y2 y
8200.0 6.0 0.4795 0.0165 0.496
8400.0 6.0 0.4594 0.0182 0.47759999999999997
8600.0 6.0 0.4373 0.0112 0.4485
8800.0 6.0 0.4134 0.0123 0.42569999999999997
9000.0 6.0 0.3854 0.0125 0.39790000000000003
9200.0 6.0 0.329 0.0129 0.34190000000000004
9400.0 6.0 0.3242 0.006 0.3302
9600.0 6.0 0.3505 0.0053 0.3558
9800.0 6.0 0.3432 0.0006 0.3438
10000.0 6.0 0.353 -0.001 0.352
10200.0 6.0 0.3626 -0.0015 0.3611
10400.0 6.0 0.3592 -0.0009 0.3583
10600.0 6.0 0.3515 -0.0017 0.3498
10800.0 6.0 0.3519 -0.0025 0.3494
11000.0 6.0 0.3661 -0.0034 0.36269999999999997
11200.0 6.0 0.3682 -0.0017 0.36650000000000005
11400.0 6.0 0.3563 -0.0041 0.3522
11600.0 6.0 0.3576 -0.0054 0.35219999999999996
11800.0 6.0 0.3603 -0.0073 0.35300000000000004
12000.0 6.0 0.3646 -0.0079 0.35669999999999996
