Teff log(g) y1 y2 y
5600.0 5.5 1.3289 -0.0026 1.3263
5700.0 5.5 1.2686 -0.0021 1.2665
5800.0 5.5 1.1078 -0.0019 1.1058999999999999
5900.0 5.5 1.216 -0.0024 1.2136
6000.0 5.5 1.3291 -0.011 1.3181
6100.0 5.5 1.1474 -0.0092 1.1381999999999999
6200.0 5.5 0.9607 -0.0131 0.9476
6300.0 5.5 1.0518 -0.0193 1.0325
6400.0 5.5 1.1346 -0.0202 1.1144
6500.0 5.5 1.1087 -0.0228 1.0859
6600.0 5.5 1.1777 -0.0244 1.1533
6700.0 5.5 1.0904 -0.0263 1.0641
6800.0 5.5 1.0442 -0.028 1.0162
6900.0 5.5 1.0846 -0.0302 1.0544
7000.0 5.5 1.1083 -0.0326 1.0757
7200.0 5.5 1.0725 -0.0355 1.037
7400.0 5.5 1.0638 -0.0393 1.0245000000000002
7600.0 5.5 1.058 -0.0435 1.0145
7800.0 5.5 0.9676 -0.0457 0.9219
8000.0 5.5 0.929 -0.0469 0.8821000000000001
8200.0 5.5 0.9963 -0.0505 0.9458
8400.0 5.5 1.1836 -0.052 1.1316
8600.0 5.5 1.1594 -0.0531 1.1063
8800.0 5.5 0.9152 -0.0521 0.8631
9000.0 5.5 0.8503 -0.0486 0.8017
9200.0 5.5 0.796 -0.0401 0.7559
9400.0 5.5 0.7271 -0.0352 0.6919
9600.0 5.5 0.656 -0.0261 0.6299
9800.0 5.5 0.6355 -0.0242 0.6113
10000.0 5.5 0.6357 -0.022 0.6137
10200.0 5.5 0.6171 -0.0217 0.5953999999999999
10400.0 5.5 0.599 -0.0224 0.5766
10600.0 5.5 0.5834 -0.0215 0.5619000000000001
10800.0 5.5 0.5702 -0.0208 0.5494
11000.0 5.5 0.5576 -0.0201 0.5375
11200.0 5.5 0.5719 -0.0171 0.5548
11400.0 5.5 0.5368 -0.0164 0.5204000000000001
11600.0 5.5 0.5268 -0.0118 0.515
11800.0 5.5 0.5442 -0.0114 0.5328
12000.0 5.5 0.4836 -0.0111 0.4725
2300.0 6.0 2.4053 -0.103 2.3023
2400.0 6.0 2.013 -0.0795 1.9335
2500.0 6.0 0.9515 0.1761 1.1276
2600.0 6.0 1.6488 -0.093 1.5558
2700.0 6.0 3.5386 -0.1289 3.4097000000000004
2900.0 6.0 3.6084 -0.1657 3.4427
3100.0 6.0 3.452 -0.1301 3.3219
3200.0 6.0 3.0938 -0.0952 2.9985999999999997
3300.0 6.0 2.8499 -0.0801 2.7698
3400.0 6.0 2.6323 -0.059 2.5732999999999997
3500.0 6.0 2.4443 -0.0514 2.3929
3600.0 6.0 2.3424 -0.0364 2.306
3700.0 6.0 2.2523 -0.0285 2.2237999999999998
3800.0 6.0 2.169 -0.0244 2.1446
3900.0 6.0 2.1102 -0.0193 2.0909
4000.0 6.0 2.0816 -0.0203 2.0612999999999997
4100.0 6.0 2.071 -0.0185 2.0525
4200.0 6.0 2.0744 -0.0247 2.0496999999999996
4300.0 6.0 2.1152 -0.0353 2.0799000000000003
4400.0 6.0 2.1481 -0.0409 2.1071999999999997
4500.0 6.0 2.177 -0.0603 2.1167000000000002
4600.0 6.0 2.2042 -0.0652 2.1390000000000002
4700.0 6.0 2.1762 -0.0717 2.1045000000000003
4800.0 6.0 2.0872 -0.0661 2.0211
4900.0 6.0 1.8621 -0.0527 1.8094000000000001
5100.0 6.0 1.7237 -0.0427 1.681
5200.0 6.0 1.595 -0.0366 1.5584
5300.0 6.0 1.5156 -0.0182 1.4974
5400.0 6.0 1.4256 -0.0056 1.42
5500.0 6.0 1.372 0.0047 1.3767
5600.0 6.0 1.3247 -0.0043 1.3204
5700.0 6.0 1.2822 -0.0027 1.2795
5800.0 6.0 1.2478 -0.0016 1.2462
5900.0 6.0 1.0777 0.0312 1.1089
6000.0 6.0 1.0026 -0.0251 0.9774999999999999
6100.0 6.0 1.0676 -0.0376 1.03
6200.0 6.0 1.0887 -0.0412 1.0475
6300.0 6.0 1.1207 0.0012 1.1219000000000001
6400.0 6.0 1.0842 -0.019 1.0652000000000001
6500.0 6.0 1.0796 -0.0062 1.0734
6600.0 6.0 1.0876 -0.021 1.0666
6700.0 6.0 1.072 -0.0217 1.0503
6800.0 6.0 1.0606 -0.0213 1.0393
6900.0 6.0 1.0513 -0.0144 1.0369
7000.0 6.0 1.0515 -0.0234 1.0281
7200.0 6.0 1.04 -0.0258 1.0142
7400.0 6.0 1.0291 -0.0292 0.9998999999999999
7600.0 6.0 1.0204 -0.0309 0.9894999999999999
7800.0 6.0 1.0187 -0.0367 0.982
8000.0 6.0 1.0017 -0.0093 0.9924000000000001
8200.0 6.0 0.9779 -0.0066 0.9712999999999999
8400.0 6.0 0.9633 -0.0104 0.9529000000000001
8600.0 6.0 0.9517 -0.0769 0.8748
8800.0 6.0 0.9463 -0.0774 0.8689
9000.0 6.0 0.9467 -0.0716 0.8751
9200.0 6.0 0.8749 -0.0596 0.8153
9400.0 6.0 0.8584 -0.0612 0.7972
9600.0 6.0 0.8184 -0.0348 0.7836000000000001
9800.0 6.0 0.7 -0.0252 0.6748
10000.0 6.0 0.6567 -0.0206 0.6361
10200.0 6.0 0.5965 -0.0219 0.5746
10400.0 6.0 0.5883 -0.0258 0.5625
10600.0 6.0 0.5963 -0.0249 0.5714
10800.0 6.0 0.5818 -0.024 0.5578
11000.0 6.0 0.6065 -0.0233 0.5832
11200.0 6.0 0.5942 -0.0153 0.5789
11400.0 6.0 0.5423 -0.0215 0.5208
11600.0 6.0 0.5327 -0.0193 0.5134
11800.0 6.0 0.5242 -0.0251 0.4991
12000.0 6.0 0.5143 -0.0247 0.4896
